Date,wavelet_cD,BB_upper,EMA_short
2018-12-04,-1.6975481346702967e-05,15.21257413817476,14.11492488522684
2018-12-05,9.209213253091877e-16,15.226118687723986,14.135215131977793
2018-12-06,1.0416976346143544e-05,15.251987354343033,14.166797241062463
2018-12-07,2.741730453781344e-15,15.286423195345613,14.203569398224843
2018-12-10,-4.976699805611055e-05,15.280189417602898,14.22684728909667
2018-12-11,2.949029909160572e-16,15.20041225061818,14.209496951546956
2018-12-12,4.474997700305156e-06,15.152472177091724,14.201187372611043
2018-12-13,1.0050554138940626e-15,15.125804514846442,14.197096174780238
2018-12-14,7.743830982970528e-07,15.07488163704967,14.226313693797689
2018-12-17,7.606762442158299e-16,14.995797442766522,14.253474328984003
2018-12-18,3.868778526529455e-06,14.97299690303573,14.266188879870269
2018-12-19,2.706168622523819e-15,14.97339090109934,14.28074140626634
2018-12-20,1.0833969096648438e-05,14.9728804957793,14.293970975717311
2018-12-21,2.673642557349254e-16,14.966964753207389,14.314381694649573
2018-12-26,1.1220824543349769e-05,14.94722197301346,14.333236694204912
2018-12-27,-6.086710996333622e-16,14.95849417972983,14.359060807542464
2018-12-28,5.300894303966416e-05,14.97120116665948,14.404694769885015
2019-01-02,1.134725993723329e-15,15.059622446413238,14.487201017056336
2019-01-03,7.738677394042307e-06,15.412273371060834,14.625385365625611
2019-01-04,4.776994771971134e-16,15.708321301857506,14.756996055209628
2019-01-07,-1.2381614945236988e-05,15.952863322279487,14.876642136649645
2019-01-08,3.556183125752454e-16,16.133686546354962,14.975829822435845
2019-01-09,-5.030353170083074e-06,16.256204575036335,15.049532311084477
2019-01-10,1.43982048506075e-15,16.358043143869217,15.112641848328083
2019-01-11,7.739125533512067e-06,16.48616748041084,15.190973575550831
2019-01-14,1.330316065639714e-15,16.582361069629094,15.268173137974122
2019-01-15,-2.244232128920131e-05,16.729244821304572,15.372190056128376
2019-01-16,3.5995512126518747e-16,16.810311070447764,15.44938396132631
2019-01-17,6.965190571291656e-06,16.873677304588906,15.505486433403446
2019-01-18,1.3587221625588342e-15,16.92899047300349,15.561878674587296
2019-01-21,-1.0060706341171854e-05,16.93511573520213,15.600868305799352
2019-01-22,1.706534219492184e-16,16.91345578556769,15.62852797475456
2019-01-23,3.8693050864751664e-05,16.862917459872527,15.650978478220363
2019-01-24,-5.199833619240479e-16,16.82903450145199,15.70133053933785
2019-01-28,-2.4377270722567967e-05,16.739153061010867,15.739619317155949
2019-01-29,2.335371479533777e-15,16.587598624921473,15.755563012128407
2019-01-30,2.514974923595358e-05,16.486688697202986,15.818265777072524
2019-01-31,4.926614671774132e-16,16.517952319885996,15.894730355921311
2019-02-01,9.673066656589945e-06,16.74977464385244,16.002570219638603
2019-02-04,7.125376677574735e-16,16.949047706726358,16.10809193578873
2019-02-05,5.997435767944202e-05,17.204896839322256,16.233663567336347
2019-02-06,3.655929725621121e-16,17.56162610195013,16.394230590112233
2019-02-07,1.3155549908426458e-05,17.609200374211273,16.440492227084007
2019-02-08,8.94249951866044e-16,17.657888756542086,16.492728647324682
2019-02-11,-5.920109492446504e-05,17.710918192890954,16.542312651631725
2019-02-12,-1.301042606982605e-16,17.713686447794718,16.54157641237206
2019-02-13,-4.681835963286918e-05,17.846175972897292,16.63342946501597
2019-02-14,7.593752016088473e-16,17.900130571416685,16.68070197947119
2019-02-15,2.707652015376382e-06,18.100875864051005,16.80332423021662
2019-02-18,2.1597307275911246e-16,18.275649882508844,16.916894312792365
2019-02-19,8.900252041830169e-06,18.37756701650058,17.003971074650995
2019-02-20,2.4442253776513208e-15,18.458453474819,17.090019203162836
2019-02-21,9.285426968767135e-06,18.436723773057803,17.12213306078102
2019-02-22,6.353424730765056e-16,18.440415545872767,17.15851297928335
2019-02-25,-3.404126257687849e-05,18.431669593391305,17.20617736969429
2019-02-26,5.0176876542629155e-16,18.3228982991186,17.223165894945804
2019-02-27,-2.347752091528361e-05,18.283084921815316,17.247088346879
2019-02-28,-6.414140052424244e-16,18.2488632894274,17.2506680145411
2019-03-01,2.77818899360586e-05,18.26271881922344,17.21455891697229
2019-03-06,1.960237527853792e-16,18.264138712856337,17.20323140484475
2019-03-07,-7.826736582504032e-06,18.265545479043524,17.172343838055774
2019-03-08,7.00394603425636e-16,18.193760034298293,17.13820753299815
2019-03-11,6.260425768753316e-05,18.196106393324584,17.160769637819694
2019-03-12,3.5908775952719907e-16,18.26125520638961,17.229726777290363
2019-03-13,3.2178575457801964e-05,18.30258283522076,17.283187333214517
2019-03-14,1.5096431049688164e-15,18.32086049734523,17.35668914197813
2019-03-15,1.80521337778323e-05,18.363695135334453,17.41105831643786
2019-03-18,1.5742615544489524e-15,18.42841458650241,17.474454433456025
2019-03-19,-4.512842984784587e-05,18.41971310781946,17.519636268629235
2019-03-20,1.652324110867909e-15,18.367873020504728,17.52578815114643
2019-03-21,-4.23813416576364e-05,18.33430161719066,17.495547412851955
2019-03-22,5.076234571577132e-16,18.305552226182865,17.435259146238373
2019-03-25,1.3342311572731762e-05,18.46632329172955,17.297244327307656
2019-03-26,2.7302379107529973e-15,18.54026062818141,17.182101221735653
2019-03-27,-0.0001067389407067,18.52457173005928,17.1117414740499
2019-03-28,1.8366384801904445e-15,18.6374537671414,16.965178427170276
2019-03-29,2.746953749491318e-05,18.632867489190595,16.881134496557497
2019-04-01,8.458945349731907e-16,18.61797346718126,16.825988150390515
2019-04-02,-1.6874426144006206e-05,18.616830804132896,16.790431586858475
2019-04-03,-3.083470978548774e-16,18.60649969860702,16.74504920926676
2019-04-04,2.2760499532055185e-05,18.61080185354425,16.688001389638817
2019-04-05,1.5794657248768829e-15,18.60766983374908,16.653752886288306
2019-04-08,3.1392092646282885e-06,18.5573499953464,16.631120670052134
2019-04-09,1.0276068190817613e-15,18.420026446541392,16.612975196596135
2019-04-10,1.4125993541512116e-05,18.28635402085168,16.57400779702099
2019-04-11,1.7195446455620102e-15,18.07025028996427,16.54951425012162
2019-04-12,-6.357212452444546e-05,17.854944456155653,16.513279181684606
2019-04-15,2.1736085153989397e-15,17.571483589956124,16.43114309416174
2019-04-16,3.806453680575e-05,17.2516450661642,16.360421701868006
2019-04-17,2.56999282965964e-15,16.97127423807111,16.32558566566636
2019-04-18,6.474882384363816e-05,16.7735549463238,16.274785054780587
2019-04-22,1.680730207787029e-15,16.669978948592387,16.27870838304139
2019-04-23,3.8065769186317175e-05,16.67494236958153,16.26678789438422
2019-04-24,1.742529731618703e-15,16.71601850198338,16.28540817879922
2019-04-25,3.100131596688125e-05,16.689212858971896,16.271967945525923
2019-04-26,1.840107927142398e-15,16.66665097489323,16.283739835953963
2019-04-29,7.842421451318381e-07,16.70306148741451,16.302033148874163
2019-04-30,-3.660266534311063e-16,16.72936626927141,16.319270317002967
2019-05-02,4.316692823922233e-06,16.75578711329412,16.344355142698898
2019-05-03,6.81312645189891e-16,16.80219957965834,16.370499990732576
2019-05-06,-2.7862778907357475e-05,16.86964510535214,16.40307443643258
2019-05-07,1.5675395009795425e-15,16.88670703420246,16.411126032965164
2019-05-08,4.3166256011901e-05,16.901056266938518,16.42209043601858
2019-05-09,1.0534108307869161e-15,16.97863178286209,16.465462165345812
2019-05-10,-3.41400770855131e-05,17.09276481740578,16.518252854338257
2019-05-13,1.375418876015111e-15,17.13626007353261,16.539825183686858
2019-05-14,-1.8444030776035856e-05,17.136229671847317,16.50507799652241
2019-05-15,9.493274222283077e-16,17.095728102185614,16.459216781340064
2019-05-16,-5.7686387243791656e-05,17.0834764952488,16.393534656620407
2019-05-17,1.457167719820518e-15,17.19161270721049,16.289183179768997
2019-05-20,6.749613610531821e-05,17.315647394512943,16.17032834998864
2019-05-21,5.145623510616204e-16,17.330339556926564,16.11451020667136
2019-05-22,1.9113101443657586e-07,17.345999623598523,16.144544648665192
2019-05-23,1.1613973671664723e-15,17.343936270566477,16.17199659305811
2019-05-24,2.849465400785612e-05,17.36129232927882,16.199402808763764
2019-05-27,-2.502338614096544e-16,17.391560318859852,16.246368061067646
2019-05-28,2.6119744732884097e-05,17.463265825525237,16.318770006355
2019-05-29,1.0104764247564901e-15,17.5706553468956,16.404802650264134
2019-05-30,2.96819966122382e-05,17.659175428061754,16.481483584146815
2019-05-31,1.2836953722228372e-16,17.787348060232834,16.57416285664847
2019-06-03,9.498964901353407e-06,17.89130278288428,16.655353365441258
2019-06-04,1.4376520807157789e-15,18.01711306651344,16.736513667124775
2019-06-05,-5.778139257863477e-05,18.18495528132381,16.836327427100294
2019-06-06,9.913944665207453e-16,18.234704978206505,16.882353234897195
2019-06-07,-1.7017382284561892e-05,18.34010052579532,16.964314396282163
2019-06-10,8.452440136696994e-16,18.436364123519446,17.02565568784884
2019-06-11,4.07628899490955e-05,18.511566991860263,17.066413999507024
2019-06-12,1.1999949645069565e-15,18.61894848522528,17.135011261980818
2019-06-13,-3.295363076048297e-05,18.66426017328457,17.18296412471667
2019-06-14,5.325601071248798e-16,18.57957906217688,17.201056558469343
2019-06-17,-1.985477034614422e-06,18.334440656656387,17.1895442285135
2019-06-18,1.6510230682609263e-15,18.13758896148614,17.177542017986795
2019-06-19,3.3749076364235266e-05,18.1068474204461,17.202886667297122
2019-06-21,9.24173931826644e-16,18.08574852156407,17.252043888827018
2019-06-24,5.162105850580866e-06,18.056119661038124,17.3093289225931
2019-06-25,1.1366775576338028e-15,18.050977279587045,17.36540090763524
2019-06-26,4.526264729341452e-05,18.053079649026763,17.40131969636096
2019-06-27,2.6098914696071067e-15,18.143384487127555,17.46899951755471
2019-06-28,5.558484237166116e-06,18.224290344747796,17.533906102717527
2019-07-01,1.9910288695523803e-15,18.3112819293822,17.597213507186833
2019-07-02,-2.7395594661450227e-05,18.38216309079103,17.6529225007074
2019-07-03,-3.4954678040932663e-16,18.409154082978432,17.682367033613172
2019-07-04,3.493955593535884e-05,18.48651168745917,17.743239571517567
2019-07-05,2.3284325856298693e-15,18.622794141765468,17.825616122977173
2019-07-08,-1.98435668741356e-06,18.72958526478433,17.894972932786867
2019-07-10,2.6098914696071067e-15,18.822488266459843,17.95648898902366
2019-07-11,-4.208557033604735e-05,18.86139791938519,17.991211629481295
2019-07-12,1.5014031684579265e-15,18.867468775033483,17.99020986175102
2019-07-15,-1.230834432164405e-05,18.86958355116696,17.952429247765487
2019-07-16,1.2888995426507677e-15,18.863736332286837,17.908558456165093
2019-07-17,3.974987331754888e-07,18.81863925789659,17.871133797152925
2019-07-18,-1.0711917464156784e-16,18.76193706203686,17.83741898318501
2019-07-19,-2.620489101906728e-05,18.743756783422565,17.833807032942516
2019-07-22,2.142817173700351e-15,18.75169988622134,17.810244857939576
2019-07-23,-2.4219413982156084e-05,18.75854709560605,17.789131955371207
2019-07-24,2.022253892119963e-15,18.777669624044,17.751196279729772
2019-07-25,-8.774616450020348e-05,18.77838787640146,17.745283118346755
2019-07-26,9.189697613987136e-16,18.826683140631307,17.672005385575353
2019-07-29,1.7866380424188307e-05,18.850258093214222,17.60170270675751
2019-07-30,2.413434035952733e-15,18.8300302516095,17.55161703061274
2019-07-31,-2.858764271682383e-05,18.81369317362824,17.490415728735304
2019-08-01,1.9541659956878728e-15,18.834395983266464,17.412655711758656
2019-08-02,3.96826525282841e-07,18.79785812688272,17.327524250735408
2019-08-05,2.7371768046569045e-15,18.666180890739017,17.25043909657143
2019-08-06,2.5806944153170105e-05,18.54679155178515,17.152402553668008
2019-08-07,-3.67544536472586e-16,18.359490891840725,17.083249057522675
2019-08-08,1.3896322629547648e-05,18.19373250572897,17.018846133614364
2019-08-09,7.634951698642922e-16,18.07498695715699,16.97105165256224
2019-08-12,-6.55114433076255e-05,18.019505542527185,16.922993449850175
2019-08-13,1.3296655443362226e-15,18.01950357936565,16.828608321857537
2019-08-14,-6.590883000595713e-05,17.970183866612217,16.75970250883977
2019-08-15,-4.640385298237959e-16,17.964951788528126,16.646057491223743
2019-08-16,-4.7643830482146585e-06,17.86136221129152,16.54151472604702
2019-08-19,1.6907048677738956e-15,17.773082857979897,16.442788943706407
2019-08-20,-1.58876254597695e-06,17.68556481776488,16.32538592549748
2019-08-21,1.2461819770548388e-15,17.601975227326356,16.21742644935473
2019-08-22,-1.017307703746824e-05,17.35325152796801,16.197936627265396
2019-08-23,2.5159995614698616e-15,17.25583021685072,16.172346199097582
2019-08-26,-8.41671074324206e-06,17.174701076222515,16.096352826955055
2019-08-27,7.190428807923865e-16,17.041070613208,16.02075469439873
2019-08-28,-1.483001891402786e-05,16.929414718470415,15.94086219998606
2019-08-29,3.0010716134398763e-16,16.85646996621997,15.856756489677934
2019-08-30,4.6494355596043285e-05,16.770828183604632,15.813485139431112
2019-09-02,1.0902737046514233e-15,16.680165433777532,15.81012707932569
2019-09-03,-3.4069831399879784e-05,16.62921966453737,15.788774934535471
2019-09-04,1.48318857196017e-16,16.53162216092085,15.742999047154052
2019-09-05,6.413039289643579e-05,16.42884049705498,15.734262786231136
2019-09-06,1.5621184901171148e-15,16.35752772842558,15.77594786152848
2019-09-09,2.444953303702268e-05,16.482233921917917,15.87370656173887
2019-09-10,1.5872719805187782e-16,16.74223986895677,15.98149831224086
2019-09-11,-4.689476722426461e-05,16.869813803087624,16.053435910187
2019-09-12,1.2836953722228372e-15,16.94525322117841,16.082544338018458
2019-09-13,-3.463840695086366e-05,17.0264943264101,16.116579066000888
2019-09-16,9.593020822151745e-16,17.061982271473465,16.120714890489534
2019-09-17,2.618013137891187e-05,17.066284726699312,16.10920233033783
2019-09-18,-3.287300986976049e-16,17.08056401137108,16.118995790252963
2019-09-19,-5.034632892853778e-05,17.12726281285207,16.15034027945804
2019-09-20,2.7972416050126014e-15,17.133777435007005,16.139874899493993
2019-09-23,-9.263692255813244e-06,17.15515747791802,16.153425270957786
2019-09-24,-7.142723912334503e-16,17.155069579769492,16.158575107331565
2019-09-25,-1.208293072366617e-05,17.116527639480346,16.118374089106908
2019-09-26,5.490399801466594e-16,17.05352837226286,16.072477365718637
2019-09-27,-1.490228122629899e-05,17.03155517351316,16.036051512835922
2019-09-30,2.1974609631936204e-15,17.042599526917865,15.991405011197385
2019-10-01,-2.17497234407415e-05,17.041300254884053,15.955492627422426
2019-10-02,3.1127444372058832e-15,17.026787165950534,15.9060140412869
2019-10-03,7.531805520035492e-05,17.117625397060188,15.813346064616509
2019-10-04,2.097497522890457e-15,17.10948307049336,15.787387122285429
2019-10-07,-7.249926486831821e-05,16.99467505537495,15.773450105092795
2019-10-08,5.355958732078392e-16,16.848263026609505,15.704676729893931
2019-10-09,4.793075109592792e-05,16.775624637466873,15.617532562537852
2019-10-10,1.833169033238491e-15,16.710732323066892,15.5754016740068
2019-10-11,3.3431122193304085e-05,16.61017432623299,15.543333908188
2019-10-14,2.0530452338185508e-15,16.550241586260082,15.54005197708142
2019-10-15,-2.497183830155788e-05,16.509373596454907,15.529898853232757
2019-10-16,2.0530452338185508e-15,16.426612035060913,15.501344351272053
2019-10-17,-3.624207008217674e-06,16.268035831585678,15.494710102496963
2019-10-18,1.614160194396419e-15,16.195693756104607,15.485874384477665
2019-10-21,1.3694884434252257e-05,16.085830250119596,15.5136851558495
2019-10-22,4.982993184743378e-16,16.009266055641415,15.54956542446834
2019-10-23,8.056183427783154e-06,16.128624147738307,15.613351747796592
2019-10-24,3.1298748315311546e-15,16.26100889092297,15.677573570162652
2019-10-25,1.7319875684126355e-05,16.34866184312253,15.726606008275528
2019-10-28,6.9735883734267655e-16,16.468756064943825,15.78458389085728
2019-10-29,-5.2362727508154655e-06,16.659224138270858,15.870329282881618
2019-10-30,1.689186984732416e-15,16.817204237775748,15.944227563794636
2019-10-31,-5.1152305780939687e-05,16.987161976350713,16.035095875422325
2019-11-01,-6.056353335504028e-16,17.071138235206043,16.07811935829409
2019-11-04,-1.0874749687002925e-05,17.1366431227835,16.111309471340686
2019-11-05,2.454633718507182e-16,17.157805499338547,16.133066905819746
2019-11-06,-1.2888907576748092e-05,17.134479856359665,16.16219725507983
2019-11-07,1.577080480097415e-15,17.128977489057146,16.178705344583847
2019-11-08,-2.698532398621805e-05,17.114547205456265,16.193712698678407
2019-11-11,2.0857881394276134e-15,17.102509089218575,16.186473228046598
2019-11-12,-2.0943970659604823e-05,17.078675091538038,16.18737216565582
2019-11-13,1.2396767640199258e-15,17.000672187577784,16.171981946749874
2019-11-14,2.255592436583892e-05,16.958407378022198,16.13399067080688
2019-11-18,1.615678077437899e-15,16.88505481872429,16.11690798814253
2019-11-19,-2.980523466193587e-05,16.87039866732952,16.10200128605109
2019-11-21,1.5243882545146192e-16,16.89387633672321,16.06538503865529
2019-11-22,2.984007742171612e-05,16.89843406532772,16.050487242866005
2019-11-25,1.2667818183320634e-15,16.89137491773821,16.06003545516228
2019-11-26,-2.4358336877838057e-05,16.889008594683634,16.064003456663862
2019-11-27,-4.826868071905466e-16,16.881262353296464,16.048761097799446
2019-11-28,1.0555227032379207e-05,16.82505241936293,16.077001326202176
2019-11-29,5.555451931815725e-16,16.78511107972618,16.110842394936103
2019-12-02,-1.5426939219310206e-05,16.679549865557494,16.148204521796938
2019-12-03,-1.0070069778045365e-15,16.66054174239571,16.170231996577648
2019-12-04,2.8417126071512804e-05,16.718675296190263,16.220416143628384
2019-12-05,1.4818875293531877e-15,16.84579085533956,16.288028611461705
2019-12-06,-8.119146866429183e-06,16.910172278052947,16.336300320445034
2019-12-09,-1.1622647289044608e-16,16.966000435691438,16.373900712456244
2019-12-10,-2.841757420645949e-05,17.027467269779404,16.41279490511159
2019-12-11,1.205632815803881e-15,17.055664226367703,16.426162399311316
2019-12-12,5.03703043334084e-05,17.077933286167813,16.43611514700132
2019-12-13,1.7026310916712364e-15,17.162198640595562,16.484142022897597
2019-12-16,-2.689300748362402e-05,17.189805952075833,16.515820855055612
2019-12-17,-8.586881206085195e-17,17.1953646757839,16.52380871244846
2019-12-18,6.88618377783683e-05,17.244100777026738,16.56512489705897
2019-12-19,2.151924471949229e-15,17.378735833579643,16.655973611362203
2019-12-20,-4.074025894675905e-06,17.55275292247356,16.75495996085751
2019-12-23,1.6401810465360713e-15,17.70215933997402,16.841794877413076
2019-12-26,2.4447740484425003e-05,17.95987886541523,16.96929437930219
2019-12-27,1.8552867575571948e-15,18.19496000751408,17.104121835076743
2019-12-30,-6.112383258376382e-06,18.39800019713294,17.21944050991529
2020-01-02,3.322862818233574e-15,18.5587114908306,17.31954561764538
2020-01-03,-3.6675643955231055e-06,18.769719237550905,17.44145121623657
2020-01-06,9.098624631498353e-16,18.927935149852004,17.54943635291748
2020-01-07,-1.629812020496977e-05,19.03263258729361,17.62521706771573
2020-01-08,-3.733992282040077e-16,19.10951053839249,17.681496370486425
2020-01-09,-4.319045548111184e-05,19.14928430001522,17.71752352123189
2020-01-10,-1.6046192152785466e-16,19.144141202986905,17.716852659571604
2020-01-13,2.281808531281061e-05,19.125802309222752,17.678404282971254
2020-01-14,1.4944642745540193e-15,19.079285600894973,17.66110892679116
2020-01-15,-3.748767068937741e-05,19.015736112749632,17.636872511793456
2020-01-16,7.836613302725226e-16,19.00740173377821,17.58582967491699
2020-01-17,2.730058932773295e-05,18.98044005800124,17.546364469706585
2020-01-20,1.5564806388201902e-15,18.903439317227853,17.53161349746275
2020-01-21,-5.867520455094455e-05,18.87698915599441,17.50811312824206
2020-01-22,1.298006840899646e-15,18.93667659654185,17.441343508251837
2020-01-23,0.0001116460558312,18.96365501286032,17.39262599122193
2020-01-24,3.382710778154774e-17,18.97098986543374,17.434734337001736
2020-01-27,-2.03732664481723e-05,18.922472188771486,17.451572931598257
2020-01-28,1.5395670849294165e-15,18.83346135705959,17.451114947859654
2020-01-29,-5.0932717982388014e-05,18.75226125306787,17.46362608785359
2020-01-30,1.5564806388201902e-15,18.671663816672773,17.435585705754686
2020-01-31,-5.1341420172354695e-05,18.49371403591398,17.420815135780185
2020-02-03,1.5820678100908479e-15,18.308943559893187,17.367656926082127
2020-02-04,-2.159511570481304e-05,18.14956649099837,17.326899120091085
2020-02-05,7.559057546568937e-16,18.011640830885316,17.273135247446085
2020-02-06,-3.463616625896818e-05,17.893324883908033,17.29205241222904
2020-02-07,7.480994990149982e-16,17.833870828771047,17.282446731398736
2020-02-10,-1.9965684601330316e-05,17.829081721968997,17.275291671599614
2020-02-11,7.385585198971256e-16,17.80097160800919,17.253336680879798
2020-02-12,1.2224094309854546e-05,17.870752375458338,17.303062233916382
2020-02-13,7.376911581591372e-16,17.970592926252024,17.357726864373557
2020-02-14,-3.95242354990044e-05,18.00804727191215,17.382196950511382
2020-02-17,-2.680147770384167e-16,18.002320074064,17.373856760874162
2020-02-18,1.9151641259827597e-05,17.999577709309417,17.342625381201298
2020-02-19,2.1228678537266177e-15,17.98321879767611,17.329053663529944
2020-02-20,-2.0781520499329065e-05,17.975745499533367,17.320499571271007
2020-02-21,2.1332761945824785e-15,17.896661569904357,17.29664140046299
2020-02-26,-0.0001459982143981,17.855082229708312,17.27621377869682
2020-02-27,-4.564491146163975e-16,18.029401608645514,17.144662891050512
2020-02-28,4.399083060783473e-05,18.063129142426494,17.04288780528518
2020-03-02,1.1468690580551666e-15,18.070801521672323,16.984407185047072
2020-03-03,-5.673678204444802e-05,18.054829242197144,16.940469697144177
2020-03-04,7.467984564080156e-16,18.100354310134563,16.856620921353993
2020-03-05,-0.0001114169450886,18.12896704611269,16.7819854903045
2020-03-06,1.1173787589635609e-15,18.291680719795888,16.627915397541333
2020-03-09,-0.0001919998418579,18.379071985358205,16.46208140277195
2020-03-10,8.710480253748544e-16,18.76856608203664,16.16274466860771
2020-03-11,-0.0001406078940851,18.85411489758418,15.953615148396926
2020-03-12,1.9027748127120603e-15,19.080868208227944,15.654688365108711
2020-03-13,0.0002165196205871,19.39068460175313,15.23077765996433
2020-03-16,8.50881864966624e-16,19.21895992156633,15.012957413044631
2020-03-17,6.07407863219972e-05,19.30051591763393,14.620206514133704
2020-03-18,4.217546450968612e-16,19.223242074127636,14.310164335219872
2020-03-19,-4.297322040812727e-05,19.340922202457985,13.86011537895854
2020-03-20,9.60819965256654e-16,19.322982551214835,13.41772525406476
2020-03-23,-0.0001020619446395,19.191819465827017,12.984535976762086
2020-03-24,1.4333152720258366e-16,19.05725026976388,12.511747183686412
2020-03-25,0.0001285068137566,18.633932661155505,12.203127440436246
2020-03-26,7.019124864671157e-16,18.28347073355996,12.022008686917806
2020-03-27,-9.297123379134704e-05,17.83398683610354,11.904039886555694
2020-03-30,6.284035791725985e-16,17.25624778552343,11.724849985369788
2020-03-31,-4.5452209820256734e-05,16.554156018000647,11.585931689747126
2020-04-01,6.518223460982854e-16,15.863937920928649,11.424469260743123
2020-04-02,1.2809138949540586e-05,15.047242327215116,11.239953977023893
2020-04-03,1.575562597055935e-15,14.345729306956205,11.082125127455802
2020-04-06,9.751636514776724e-05,13.598181223100326,10.890041383957511
2020-04-07,3.449931312848875e-16,13.173641409198956,10.790882573755985
2020-04-08,2.313917645134912e-05,12.478643864414144,10.742626351147353
2020-04-09,4.718447854656915e-16,12.064672404942469,10.716663246831622
2020-04-13,2.4379063279103032e-05,11.994728834098392,10.690502583512146
2020-04-14,1.0193668825708713e-15,11.440939783558807,10.685585834337436
2020-04-15,-2.3139288484842717e-05,11.43059611587413,10.680156665998124
2020-04-16,7.361732751176575e-16,11.288940393320642,10.65731478275442
2020-04-17,3.2229327125018635e-05,11.323532139648128,10.609370409914796
2020-04-20,6.284035791725985e-16,11.368043722578472,10.59072519384455
2020-04-22,-5.371274433982592e-06,11.340941259251831,10.55490915199691
2020-04-23,7.615436059538183e-16,11.041689213773788,10.518192567794376
2020-04-24,-0.0001549520189752,10.982534279357786,10.45891362100736
2020-04-27,1.3032110113275763e-16,11.129547460910374,10.285114469581442
2020-04-28,0.0001425556154639,11.075470757029926,10.171561492621535
2020-04-29,1.312968830879946e-15,11.099322115961993,10.178647790117369
2020-04-30,-4.379981162612565e-05,11.121104996812749,10.1985199539619
2020-05-04,1.1679025802013854e-15,11.129870354358443,10.182691191972864
2020-05-05,1.6525102292980385e-06,11.122121025303151,10.144639361393788
2020-05-06,8.066464163292153e-16,11.118211161848622,10.111325578700718
2020-05-07,-3.0164081458753e-05,11.067240287416835,10.055140174529065
2020-05-08,1.398620802506301e-15,11.092371388900167,9.980720141711656
2020-05-11,7.024232802822165e-06,11.06814040242814,9.939925196661031
2020-05-12,1.1128251098391218e-15,11.01270806398864,9.908274566489167
2020-05-13,-3.140385625170425e-05,10.965804813183473,9.8488047442271
2020-05-14,9.723125082850004e-16,10.887619553320148,9.770439480419745
2020-05-15,-2.0660187036973185e-05,10.767569427437822,9.734371747641662
2020-05-18,-2.6302744704498342e-16,10.676866318635348,9.685595069933028
2020-05-19,-3.0577152999226734e-05,10.629163083648672,9.681222426718014
2020-05-20,4.282598581317743e-16,10.517998177528256,9.653585249569865
2020-05-21,7.974902330433443e-05,10.445929462095464,9.649884056310627
2020-05-22,6.440160904563895e-17,10.473656364797812,9.708232900645491
2020-05-25,0.0001235481627247,10.49516212528901,9.737295516644606
2020-05-26,-2.3505503099485736e-16,10.715402805790514,9.8593234874215
2020-05-27,4.545467459380129e-06,10.870297780572916,9.947555008928546
2020-05-28,-2.3505503099485736e-16,10.984524434728671,10.03128298069543
2020-05-29,2.0660299078420485e-06,11.062985018490906,10.103881820995756
2020-06-01,7.363901155521546e-16,11.17931297127012,10.171479558365949
2020-06-02,4.2147077330111256e-05,11.36732103184893,10.26362891578079
2020-06-03,1.5621184901171148e-15,11.612830194481418,10.38001646041329
2020-06-04,7.850936055102571e-06,11.99098572437362,10.547536451161406
2020-06-05,2.4680778254460023e-15,12.307934175306343,10.705902777423011
2020-06-08,4.917175827143542e-05,12.604551086230035,10.858185777438
2020-06-09,5.63134608388971e-16,12.950565764860524,11.034676300189997
2020-06-10,-6.528625377979938e-05,13.17582899993576,11.175936383462409
2020-06-12,4.089610594615322e-16,13.232697757714272,11.25383305048984
2020-06-15,-1.1569252120834529e-05,13.253926367945224,11.297148830024057
2020-06-16,1.48318857196017e-15,13.210143016767288,11.327573977029372
2020-06-17,4.132015000882401e-05,13.200644320402851,11.368982757687611
2020-06-18,1.951563910473908e-17,13.1524607335167,11.438602589802349
2020-06-19,-1.9007676808823534e-05,13.07965902365141,11.498696283171036
2020-06-22,5.564125549195609e-16,13.05269725292715,11.538617874338282
2020-06-23,1.1982659766479522e-05,12.92585668693381,11.552526886855158
2020-06-24,-3.2851325826310784e-16,12.924510980375093,11.574444192462432
2020-06-25,3.2642846804091736e-05,12.888175283979155,11.552481212230584
2020-06-26,7.739035107201532e-16,12.846329206387663,11.557775445067575
2020-06-29,6.693910011425414e-05,12.804509655648271,11.524537472367006
2020-06-30,9.62771529167128e-16,12.737337529022684,11.546121774694882
2020-07-01,3.801524158444664e-05,12.724645248628509,11.524495026001029
2020-07-02,2.461138931542095e-16,12.7225071820059,11.534252337008438
2020-07-03,1.404902577783313e-05,12.686455251345826,11.546000375341034
2020-07-06,1.2086685818868405e-15,12.638590854675378,11.567552210698215
2020-07-07,-5.743587789669132e-05,12.60795037158587,11.624556564751618
2020-07-08,-3.957337929572091e-16,12.414944841436162,11.631932106400397
2020-07-09,-5.371386469077985e-06,12.27708747313901,11.664537551533874
2020-07-10,1.4224732503009818e-15,12.26459640988821,11.690022232434693
2020-07-13,-1.4049025776636389e-05,12.29079518585384,11.71894554866222
2020-07-14,1.2897669043887559e-15,12.303028990473656,11.734367671996065
2020-07-15,1.4049025776229594e-05,12.334875598177057,11.76597440548892
2020-07-16,1.951563910473908e-17,12.34739352571373,11.8055796000827
2020-07-17,4.379969959442858e-05,12.34739352571373,11.832311747062263
2020-07-20,5.5055786318813925e-16,12.446438974497022,11.890507977648268
2020-07-21,7.0240087343381285e-06,12.53256986544936,11.938937007878485
