Date,BB_middle,EMA_long,BB_upper,OBV,ATR,BB_lower,RSI,MACD
2019-03-18,27.100401878356934,27.684573450223464,29.217912568881005,539001400.0,0.7902068599557197,24.982891187832863,63.26781172899647,0.4883201743890559
2019-03-19,27.236897945404053,27.72432568899668,29.396443878407517,515980000.0,0.767887330824543,25.077352012400592,62.63371387650217,0.5157763514466325
2019-03-20,27.408086109161378,27.794635700704607,29.71566369272825,548014400.0,0.7914420418292832,25.10050852559451,68.13658857549648,0.5967411829169507
2019-03-21,27.559084701538087,27.83230217392491,29.80338432307089,522347400.0,0.7958459945370814,25.31478508000528,59.37400942816553,0.592580378843806
2019-03-22,27.7126428604126,27.875851801927396,29.893472891436705,542007400.0,0.7779987982900867,25.53181282938849,60.71398282002003,0.5975396128300119
2019-03-25,27.83349847793579,27.898958501139493,29.896649417024147,516292700.0,0.7886442380599206,25.770347538847435,55.67971738282451,0.5565047675953139
2019-03-26,27.952079010009765,27.91000742361128,29.797293215661245,500395200.0,0.779029899630148,26.106864804358285,52.869624396075096,0.4953285096905517
2019-03-27,28.045635318756105,27.936904482127364,29.820863941279008,513809000.0,0.7701024266879738,26.2704066962332,56.33459753707335,0.4748731079876229
2019-03-28,28.116158199310306,27.947580714474626,29.797204282225906,493003900.0,0.7731871209679125,26.4351121163947,52.46527175930616,0.4225845605621252
2019-03-29,28.17587490081787,27.951146992847708,29.753618495644368,464513900.0,0.7983945016838231,26.598131305991373,50.80718659726047,0.3631906533937581
2019-04-01,28.29246492385864,27.99092785609828,29.73607066754825,489632000.0,0.8348011867220898,26.848859180169036,58.48403682165105,0.3864698052800754
2019-04-02,28.44886627197265,28.06639501560753,29.884066888235555,515024200.0,0.8612947860728204,27.013665655709755,64.58237575039219,0.4760702817681768
2019-04-03,28.58792123794556,28.117268558098253,29.7934159033398,493581800.0,0.8676153429156429,27.382426572551317,59.1476873461428,0.4968369137402391
