Date,EMA_long,BB_upper,target
2022-08-03,14.041566256052857,15.06349783989077,2.0
2022-08-04,14.074983550928843,15.154373596856107,2.0
2022-08-05,14.118158969561998,15.298458811889612,2.0
2022-08-08,14.170709653437456,15.488557685885132,2.0
2022-08-09,14.240288944479603,15.751026566078126,2.0
2022-08-10,14.317566512464742,16.03153398959017,2.0
2022-08-11,14.397267781899718,16.271978386943456,2.0
2022-08-12,14.502236377902884,16.645502960181854,2.0
2022-08-15,14.640946362020433,17.244667237266306,0.0
2022-08-16,14.75641107844549,17.602548878894034,0.0
2022-08-17,14.870716144460992,17.936413604657282,0.0
2022-08-18,14.97428255535242,18.181526128994488,0.0
2022-08-19,15.057906654457012,18.320380301694264,1.0
2022-08-22,15.125899462178024,18.377283753905715,2.0
2022-08-23,15.1979632390375,18.444862382229235,2.0
2022-08-24,15.271305898881655,18.500481031591605,1.0
2022-08-25,15.33064879355825,18.50291358151545,1.0
2022-08-26,15.403301857562209,18.54808468269102,1.0
2022-08-29,15.469720350175042,18.54181743555134,1.0
2022-08-30,15.54739807744778,18.519095391280604,0.0
2022-08-31,15.620095193833675,18.46472792063749,0.0
2022-09-01,15.679624033170544,18.33819127988806,0.0
2022-09-02,15.747135817959467,18.225442745071213,0.0
2022-09-05,15.815224323743571,18.11002975550951,0.0
2022-09-06,15.866133827587076,18.012669022089753,1.0
2022-09-08,15.8828050590104,17.99887963167335,2.0
2022-09-09,15.89608169406606,18.019678606892736,2.0
2022-09-12,15.926409817927745,18.02632012106069,0.0
2022-09-13,15.96570467408361,17.873481048360752,1.0
2022-09-14,15.992321359826311,17.815433137116063,0.0
2022-09-15,16.018543201294328,17.725767204526832,0.0
2022-09-16,16.037083080444702,17.66589893865793,2.0
2022-09-19,16.04759292938866,17.672857936668226,2.0
2022-09-20,16.070348989688753,17.672747650872086,0.0
2022-09-21,16.10211231845747,17.66799150726905,0.0
2022-09-22,16.127923886832146,17.650221125793646,0.0
2022-09-23,16.164732427417274,17.667364368250908,0.0
2022-09-26,16.191820799523956,17.639335325200154,0.0
2022-09-27,16.19025786993363,17.646087059679285,2.0
2022-09-28,16.18080404646168,17.603291002617645,2.0
2022-09-29,16.171883235394862,17.543934553377817,2.0
2022-09-30,16.15990427683723,17.522192727608267,2.0
2022-10-03,16.151316241889933,17.41920329690599,0.0
2022-10-04,16.19077761786859,17.34239668630614,0.0
2022-10-05,16.192501455947923,17.26113858241329,2.0
2022-10-06,16.204381604791724,17.26636829704614,1.0
2022-10-07,16.227318420329343,17.294478962658488,0.0
2022-10-10,16.25081633316952,17.311325833780728,0.0
2022-10-11,16.26381794389292,17.272962623806833,1.0
2022-10-13,16.260729641118473,17.260280070954096,2.0
2022-10-14,16.262144488243155,17.242169390757876,2.0
2022-10-17,16.259933444122215,17.236370982809625,2.0
2022-10-18,16.263164493786885,17.236954291266464,2.0
2022-10-19,16.27373427296838,17.229151376237994,2.0
2022-10-20,16.3114784888023,17.299821560703002,2.0
2022-10-21,16.37938874423913,17.60663442437252,0.0
2022-10-24,16.46216289037976,17.96121876534328,0.0
2022-10-25,16.468986078004267,17.945563054649885,0.0
2022-10-26,16.46434368321925,17.945169097800477,0.0
2022-10-27,16.437163118414603,17.95581971752786,1.0
2022-10-28,16.418838369120444,17.95509774266564,1.0
2022-10-31,16.40496469432612,17.946260071853597,2.0
2022-11-01,16.36242318072165,18.0016108649871,2.0
2022-11-03,16.335831328154,17.952298160368237,0.0
2022-11-04,16.323102929858976,17.95262147726711,0.0
2022-11-07,16.32012425050942,17.944084020418874,0.0
2022-11-08,16.295029017485938,17.92110811907026,0.0
2022-11-09,16.273838996979347,17.882681818067688,0.0
2022-11-10,16.237088951498556,17.881684241787617,0.0
2022-11-11,16.189933055726613,17.919163698040506,0.0
2022-11-14,16.13148096399191,17.970528164636725,1.0
2022-11-16,16.08960251493342,17.976697681997116,1.0
2022-11-17,16.030703213415755,17.999559738908616,1.0
2022-11-18,15.961942186221354,18.011806288050526,1.0
2022-11-21,15.89393015474624,17.891504039212652,1.0
2022-11-22,15.841892795772486,17.501124547816755,1.0
2022-11-23,15.775754974043164,16.85409689277934,1.0
2022-11-24,15.719060043923095,16.68531217584955,1.0
2022-11-25,15.673720717452902,16.533299756578582,1.0
