Date,EMA_long,BB_middle,BB_upper,OBV,BB_lower,EMA_short,MACD_signal,ADX,wavelet_cA,target
2022-01-10,54.75839447706252,56.1204029083252,58.78016888013051,1111035500.0,53.46063693651988,55.629929845737664,1.1315122228665315,22.045360366975384,83.98381990454445,2.0
2022-01-11,54.93985071578372,56.40015830993652,59.19439312850969,1085978800.0,53.60592349136336,55.97134791107543,1.1758984652092157,23.19921006491101,85.52104637000923,2.0
2022-01-12,55.15852364004412,56.71962394714355,59.84273742072226,1114397600.0,53.59651047356485,56.38449903592529,1.2488795044140506,24.50824192785296,86.51346700867255,0.0
2022-01-13,55.39443483791654,56.992940711975095,60.62874559858754,1141733000.0,53.35713582536265,56.81993177682217,1.3436129494092826,26.083317820057548,85.24867316139176,1.0
2022-01-14,55.5846187802026,57.22010841369629,61.06624368230828,1118578800.0,53.37397314508429,57.13122210313024,1.4291121896660488,26.77278598440243,85.6938625337903,2.0
2022-01-17,55.78109299681077,57.48054599761963,61.49629177411053,1139762200.0,53.46480022112873,57.446084757728485,1.5066777559486857,26.94182201003673,85.26578229296294,2.0
2022-01-18,55.95751678506007,57.61684627532959,61.814238704743104,1130073700.0,53.41945384591608,57.70370428858662,1.5667478736407,27.09878403384002,87.33306608875819,0.0
2022-01-19,56.18482213675081,57.87227573394775,62.41002794800717,1154153900.0,53.334523519888336,58.071895103549096,1.632647544948811,27.952678056592003,89.1816241100262,0.0
2022-01-20,56.45652477014608,58.227516174316406,63.216019762022896,1183486400.0,53.23901258660992,58.53019912034737,1.7167143718249782,29.280528735948355,87.73779991478477,0.0
2022-01-21,56.675484319792616,58.45539951324463,63.6969049837803,1160737600.0,53.21389404270896,58.84927131723696,1.7867253454267475,29.76152710756196,85.98656445220617,0.0
2022-01-24,56.83535272298013,58.63391456604004,63.93264128954237,1127985300.0,53.335187842537714,59.02225834304034,1.819636854221368,28.988934455149813,84.86414281526542,2.0
2022-01-25,56.95977068930475,58.80277004241943,64.05040493165222,1098945200.0,53.55513515318664,59.11187220860557,1.8115505771785432,27.27551504898961,85.04899965483555,2.0
2022-01-26,57.08464067132076,58.98557796478271,64.15200151388184,1121435700.0,53.81915441568359,59.20569793788805,1.77623160100112,26.073950492060213,85.29923855660968,0.0
2022-01-27,57.21134770434456,59.24494247436523,64.12357814041545,1147242500.0,54.36630680831502,59.30660449020984,1.7243863936398085,25.46269536724328,85.48409020896318,0.0
2022-01-28,57.33841683614224,59.50394954681396,64.04996525052972,1168237400.0,54.9579338430982,59.41069595157127,1.663139302887969,24.64319460939504,84.65166335600783,0.0
2022-01-31,57.43721481110741,59.70786399841309,63.92101377902821,1139784400.0,55.49471421779797,59.45133861031515,1.585944880580545,24.187558709987908,81.93720844744283,2.0
2022-02-01,57.453855232740224,59.81053695678711,63.72826453929528,1108386700.0,55.89280937427895,59.30681196962687,1.4673384314004962,22.873771965122867,86.32120185231034,2.0
2022-02-02,57.59442197615988,60.10496025085449,63.41538564201739,1132518000.0,56.79453485969159,59.4642206260191,1.3763322874059745,22.47221222129512,86.78821734127345,2.0
2022-02-03,57.74294472274813,60.39044036865234,63.04166615517575,1150007000.0,57.73921458212894,59.63854166130465,1.3097386943402711,22.39475219903768,86.76641283729722,2.0
2022-02-04,57.884520180541706,60.61832294464112,62.72114488774501,1130827600.0,58.51550100153722,59.79441231904826,1.2584953773494756,22.47296085589471,88.95549088242866,2.0
2022-02-07,58.08367525378869,60.76142044067383,63.08217705646005,1155363000.0,58.44066382488761,60.08246343080204,1.242375516534238,22.958286011690927,91.19834614784692,2.0
2022-02-08,58.33478481223386,61.016492462158205,63.75929960794464,1180278800.0,58.27368531637177,60.48287302746919,1.2705982035277767,23.954736561228028,92.42422030864194,0.0
2022-02-09,58.61140035450456,61.260116004943846,64.58552452640534,1206877400.0,57.93470748348236,60.928837401348055,1.336621609985719,25.173610697136205,92.49351812823711,0.0
