Date,BB_upper,ATR,BB_lower,EMA_long,OBV,RSI,BB_middle,target
2019-11-13,20.064578608005498,0.4578613064742917,18.10040723946765,18.545015590761466,695176175.0,44.81380316450377,19.082492923736574,1.0
2019-11-14,20.096549336037054,0.452010003745006,18.01232994405328,18.53331111715011,675089522.0,42.23005242995079,19.054439640045167,1.0
2019-11-18,20.123659422108616,0.4380145423332214,17.953183267405542,18.519074471059746,650324537.0,41.20669992449144,19.03842134475708,1.0
2019-11-19,20.15682664380794,0.4421421360058823,17.8850583506989,18.500695595006963,625289892.0,39.58337073114623,19.02094249725342,1.0
2019-11-21,20.195636717715967,0.4323539857267218,17.794952614864602,18.481755272122385,609636800.0,39.13053177699663,18.995294666290285,2.0
2019-11-22,20.20698880816189,0.4267675647962539,17.689836410038794,18.467617517262426,648473915.0,41.415867640727456,18.94841260910034,2.0
2019-11-25,20.18044961254359,0.4215800828205421,17.63624197681188,18.46578577047736,670565453.0,47.55402644323104,18.908345794677736,0.0
2019-11-26,20.15348426137964,0.4136498230916464,17.57598942483862,18.460393442324825,651263291.0,45.95137090595106,18.86473684310913,2.0
2019-11-27,20.10872474040334,0.4167934082421998,17.46925434742625,18.439829025918936,608285834.0,39.829261970015885,18.788989543914795,2.0
2019-11-28,19.87370710949152,0.4220475362154284,17.512496465642755,18.431822269540987,632189396.0,45.77262048508887,18.693101787567137,2.0
2019-11-29,19.678341582211434,0.4207003002204309,17.52969312390429,18.41857403282473,611891646.0,43.580993713840535,18.604017353057863,2.0
2019-12-02,19.401096971256464,0.4097195687474997,17.628228895442753,18.40926405153308,630658746.0,45.31618190267991,18.51466293334961,2.0
2019-12-03,19.31271543417281,0.4003015315942361,17.631569577118697,18.405019772154063,646184594.0,47.6980322276266,18.47214250564576,1.0
2019-12-04,19.24831772243885,0.3900097660415506,17.633747287631955,18.403485216210026,665680150.0,48.99256906628209,18.4410325050354,2.0
2019-12-05,19.219144413791287,0.3960284809165824,17.646004130520236,18.42060973203995,688126267.0,57.313378648714206,18.43257427215576,2.0
2019-12-06,19.14010789864835,0.391882783106354,17.690150661532318,18.440055964017244,711403061.0,58.48708178194245,18.415129280090333,2.0
2019-12-09,19.0469396826652,0.3927058934801924,17.737519049939788,18.45040186720721,685157206.0,54.03058633346014,18.39222936630249,2.0
2019-12-10,18.955740893289978,0.3919126840848394,17.79382423122174,18.4665419041339,711529373.0,56.67420263760775,18.37478256225586,2.0
2019-12-11,18.979487624395755,0.3837777625112595,17.784216294061277,18.47948387631784,682433713.0,55.258284892622974,18.38185195922852,2.0
2019-12-12,18.9900008800784,0.3898525055278341,17.781296193285858,18.487642418535994,648238194.0,52.886361595369365,18.38564853668213,2.0
2019-12-13,19.061300785369266,0.3826434936774561,17.76010004776062,18.50531478388695,667025791.0,57.41376629596432,18.410700416564943,2.0
2019-12-16,19.13644014389789,0.381790176971802,17.757406749412656,18.52357742434152,698084942.0,57.981235141611776,18.44692344665528,2.0
2019-12-17,19.15244160529962,0.3926794933091048,17.788224211961122,18.528082854028035,662348125.0,50.60208293661681,18.47033290863037,2.0
2019-12-18,19.205144860829414,0.3973396036185855,17.828670332346853,18.545879875080622,689782830.0,56.72725449897008,18.516907596588133,2.0
2019-12-19,19.36555265711871,0.4180211961232161,17.81756139470014,18.58371619166084,754488995.0,64.1070168886355,18.591557025909424,2.0
2019-12-20,19.601712557627984,0.4181454291865867,17.75632577245014,18.634177725548103,798347707.0,68.09388695158452,18.679019165039065,2.0
2019-12-23,19.7716108527826,0.4068614033363068,17.7199662956549,18.678182369951585,768560992.0,65.60319072380962,18.74578857421875,2.0
2019-12-26,19.94124366259188,0.3951972118182406,17.705313191656167,18.725237118608124,782227566.0,66.98995543411054,18.823278427124023,2.0
2019-12-27,20.109448289527084,0.3934603380377727,17.75622649227223,18.78021527472104,796141174.0,69.68245555757859,18.932837390899657,2.0
2019-12-30,20.24982123303775,0.3871027649078239,17.79725728106137,18.829998756546846,782293450.0,67.8291062882738,19.02353925704956,2.0
2020-01-02,20.3418934238167,0.3804085124239904,17.897986375072463,18.876744102610765,772370180.0,67.14188666594977,19.11993989944458,2.0
2020-01-03,20.587220750310365,0.4062194873404824,17.910918821833192,18.95074501005472,797401764.0,74.57383546694552,19.24906978607178,0.0
2020-01-06,20.79222990050435,0.4215104503701509,17.953233661507372,19.022255983231,837400842.0,74.66126694992778,19.37273178100586,0.0
2020-01-07,20.882822075648733,0.4337314068363934,18.066373023228223,19.076410806015407,803725345.0,66.02661729250715,19.47459754943848,0.0
2020-01-08,20.93285419982456,0.4407277093952916,18.137200808110013,19.11454212579713,783950279.0,59.00677548692534,19.535027503967285,0.0
2020-01-09,20.946874831271312,0.4511802663150087,18.20539224331365,19.139015348862525,755644169.0,53.63334551838991,19.57613353729248,0.0
2020-01-10,20.925969263871167,0.4652376926649945,18.298202374617603,19.150148948295342,724864928.0,48.76554848641506,19.612085819244385,0.0
2020-01-13,20.915636294574465,0.4727526780647165,18.329185635357177,19.14694607672559,698417958.0,43.94311011277718,19.62241096496582,0.0
2020-01-14,20.89449746715689,0.4595556059603325,18.39800779712533,19.15190487914145,720137748.0,47.19437120529162,19.64625263214112,0.0
2020-01-15,20.858631508062366,0.4469054797197441,18.490244682123183,19.15580021572077,701195888.0,46.877741460998976,19.67443809509277,0.0
2020-01-16,20.860527024671843,0.4501915013000726,18.485860266282742,19.146294275601363,672893105.0,42.226418685339226,19.67319364547729,0.0
2020-01-17,20.84938694779844,0.4477046099650165,18.51837676222354,19.147803374838656,705708111.0,46.79337288384144,19.683881855010988,0.0
2020-01-20,20.79684670175874,0.4521206172299336,18.670408699852587,19.16684570512896,735703127.0,53.35721515676961,19.733627700805663,0.0
2020-01-21,20.77822595254573,0.4530564354763671,18.71596235617009,19.170155126963664,717053555.0,47.93255669863428,19.74709415435791,0.0
2020-01-22,20.843518929509308,0.4669797519746089,18.56047791955075,19.148140861252084,685798481.0,40.4813829277848,19.70199842453003,0.0
2020-01-23,20.86450886132203,0.4573597306167076,18.419963985662832,19.12959593669452,709570407.0,41.49450193932815,19.64223642349243,1.0
2020-01-24,20.850908150656608,0.4883819277838749,18.37475141050062,19.13110838229711,748499628.0,48.49736682494844,19.61282978057861,0.0
2020-01-27,20.827425041125306,0.4898922518763348,18.31284290321064,19.126914417990577,730647990.0,46.73734276181741,19.57013397216797,0.0
2020-01-28,20.792507298590326,0.4912946213428655,18.19370619475684,19.10572701295564,711676715.0,41.77649229502336,19.493106746673583,1.0
2020-01-29,20.74851204115841,0.4819157804369352,18.093611181192667,19.086239339950254,728323798.0,42.11157396110087,19.42106161117554,1.0
2020-01-30,20.71339806265261,0.4838879653995591,17.960819161468482,19.057090546182675,706809115.0,39.196634001044856,19.337108612060547,2.0
2020-01-31,20.477677258093923,0.4873016583207428,17.972735110680492,19.03625243413492,727848098.0,42.16090050139493,19.225206184387208,2.0
2020-02-03,20.2050460446381,0.4853292709849526,17.989495314309654,19.00406860251328,704742338.0,38.711977097524205,19.09727067947388,2.0
2020-02-04,19.973671744361937,0.4775632935901542,18.013736512168826,18.97770798829956,724896739.0,40.671956158826426,18.99370412826538,0.0
2020-02-05,19.799134487861096,0.4719508258367502,18.01763663793236,18.952793484957468,752276873.0,40.85610885925758,18.90838556289673,0.0
2020-02-06,19.66480210810029,0.4976135061885051,18.047812714287407,18.94276418279864,804647197.0,46.84862349585803,18.856307411193846,0.0
2020-02-07,19.58943953937748,0.5056102114789759,18.02897572093746,18.92465290165641,773475577.0,43.92778356605108,18.80920763015747,0.0
2020-02-10,19.562801462497504,0.5106607062767632,18.017915815029355,18.915509489645792,803771665.0,47.37068102792802,18.79035863876343,0.0
2020-02-11,19.5132399532418,0.5113921926110943,18.029237082280662,18.91454806331796,836322734.0,50.47339162672927,18.77123851776123,0.0
