Date,wavelet_cD,target
2020-02-21,1.889981227076732e-15,0.0
2020-02-26,-0.000132706318393,2.0
2020-02-27,3.894454203567932e-16,2.0
2020-02-28,7.571544189811322e-05,0.0
2020-03-02,8.903468240450962e-16,0.0
2020-03-03,-4.7242522596808566e-05,0.0
2020-03-04,1.3205582460873444e-15,0.0
2020-03-05,-8.796888926806577e-05,0.0
2020-03-06,1.431146867680866e-17,0.0
2020-03-09,-0.0001686073551966,2.0
2020-03-10,1.2177758801357186e-15,0.0
2020-03-11,-0.0001889698663229,0.0
2020-03-12,7.515689459669519e-16,2.0
2020-03-13,0.0002125921359374,0.0
2020-03-16,1.6109075878789625e-15,2.0
2020-03-17,0.0001140344092578,0.0
2020-03-18,8.237768106544865e-16,0.0
2020-03-19,-4.887262590841921e-05,0.0
2020-03-20,1.3376886404126154e-15,0.0
2020-03-23,-0.0001246230225972,1.0
2020-03-24,2.2963402013242984e-16,1.0
2020-03-25,8.959731206141064e-05,1.0
2020-03-26,1.553878553606225e-15,0.0
2020-03-27,-0.0001042587189145,0.0
2020-03-30,1.4103301859691442e-15,0.0
2020-03-31,-8.308171630358636e-05,0.0
2020-04-01,2.430781270712501e-16,0.0
2020-04-02,8.150852658964656e-06,2.0
2020-04-03,6.4791921827733745e-16,2.0
2020-04-06,0.0001238885238141,2.0
2020-04-07,1.0564465968698757e-15,1.0
2020-04-08,9.617654346431512e-05,1.0
2020-04-09,1.8771876414414024e-15,0.0
2020-04-13,4.075280683526008e-05,1.0
2020-04-14,2.3566218421144924e-15,0.0
2020-04-15,-7.335509711421922e-05,0.0
2020-04-16,1.7850304567801345e-15,0.0
2020-04-17,3.3417790076461715e-05,0.0
2020-04-20,1.3398570447575864e-15,0.0
2020-04-22,-2.200762707257474e-05,0.0
2020-04-23,6.873841773558098e-16,0.0
2020-04-24,-9.536182791144425e-05,2.0
2020-04-27,-5.314759049523943e-16,2.0
2020-04-28,0.000145080539059,0.0
2020-04-29,1.5235208927766308e-15,0.0
2020-04-30,-7.25401574934669e-05,0.0
2020-05-04,1.3394233638885922e-15,1.0
2020-05-05,6.606354977743895e-05,1.0
2020-05-06,1.6189306839553552e-15,0.0
2020-05-07,-6.524804998222144e-05,0.0
2020-05-08,1.6171959604793784e-15,0.0
2020-05-11,4.892438590202181e-06,0.0
2020-05-12,3.892285799222961e-16,0.0
2020-05-13,-8.167321729178351e-07,1.0
2020-05-14,1.162915250207952e-15,1.0
2020-05-15,-7.503527988695605e-05,0.0
2020-05-18,5.178149575790769e-16,0.0
2020-05-19,-7.99282786509278e-05,0.0
2020-05-20,1.2589755626901676e-15,2.0
2020-05-21,0.0001011336260143,2.0
2020-05-22,1.5005358067199381e-15,1.0
2020-05-25,8.15596143420947e-05,0.0
2020-05-26,7.49834222490975e-16,0.0
2020-05-27,5.872315535982277e-05,2.0
2020-05-28,1.771586349841314e-16,2.0
2020-05-29,-2.202118325813642e-05,2.0
2020-06-01,7.322701472967097e-16,2.0
2020-06-02,0.0001297631696689,2.0
2020-06-03,2.502338614096544e-16,2.0
2020-06-04,6.121032329707782e-05,2.0
2020-06-05,2.883544097942448e-15,0.0
2020-06-08,8.977421468274157e-05,0.0
2020-06-09,3.1667377053956614e-15,0.0
2020-06-10,-9.875154651983829e-05,0.0
2020-06-12,1.0174153186603974e-15,2.0
2020-06-15,-4.9783915276592657e-05,2.0
2020-06-16,-2.0079424234431542e-16,1.0
2020-06-17,2.6932219594496144e-05,2.0
2020-06-18,1.1423154089307277e-15,0.0
2020-06-19,4.4069254819869945e-05,0.0
2020-06-22,6.25367813089639e-16,0.0
2020-06-23,-2.937950321184237e-05,0.0
2020-06-24,1.912966313133424e-15,0.0
2020-06-25,2.5299427451573164e-05,1.0
2020-06-26,1.1852498149611534e-15,1.0
2020-06-29,6.284087474665379e-05,2.0
2020-06-30,2.0812344903031743e-15,1.0
2020-07-01,5.430451105941639e-05,2.0
2020-07-02,7.663140955127545e-16,1.0
2020-07-03,-4.082540523927137e-06,1.0
2020-07-06,5.28656979303932e-16,1.0
2020-07-07,-0.0001110587704969,0.0
2020-07-08,1.987993103469421e-15,1.0
2020-07-09,8.158358990179027e-07,1.0
2020-07-10,1.330532906074211e-15,1.0
2020-07-13,-3.266413337469319e-05,0.0
2020-07-14,1.6224001309073088e-15,1.0
2020-07-15,1.5515894688430346e-05,1.0
2020-07-16,2.1952925588486494e-15,1.0
2020-07-17,1.95982111441664e-05,0.0
2020-07-20,-2.1293730667615307e-16,0.0
2020-07-21,3.919754263328025e-05,0.0
2020-07-22,9.60169443953163e-16,0.0
2020-07-23,-4.654566743642671e-05,0.0
2020-07-24,2.5799674896465064e-15,2.0
2020-07-27,0.0001086083499073,2.0
2020-07-28,-5.872038966181492e-16,0.0
2020-07-29,5.307997297080303e-05,0.0
2020-07-30,8.417745667177456e-16,0.0
2020-07-31,-7.512793249342354e-05,0.0
2020-08-03,2.978086527383184e-15,0.0
2020-08-04,-0.0001299121756752,0.0
2020-08-05,1.0299920638612292e-15,0.0
2020-08-06,2.94131135920978e-05,0.0
2020-08-07,3.0270924655795284e-15,0.0
2020-08-10,2.696358927747368e-05,0.0
2020-08-11,5.963111948670274e-16,0.0
2020-08-12,-2.3695540232647905e-05,0.0
2020-08-13,1.4888264232570949e-15,0.0
2020-08-14,1.879245835907e-05,0.0
2020-08-17,-6.496539417533145e-16,0.0
2020-08-18,1.252053784199774e-05,0.0
2020-08-19,2.1501897484732524e-15,0.0
2020-08-20,2.1501897484732524e-15,1.0
2020-08-21,1.3227266504323154e-16,1.0
2020-08-24,3.2755105465543614e-05,0.0
2020-08-25,1.1965255175550029e-15,0.0
2020-08-26,-4.176111815995575e-05,0.0
2020-08-27,-8.413408858487514e-16,2.0
2020-08-28,2.047140875295096e-05,0.0
2020-08-31,7.643625316022806e-16,2.0
2020-09-01,6.595902150464549e-05,2.0
2020-09-02,8.096821824121747e-16,1.0
2020-09-03,4.834270229137029e-05,0.0
2020-09-04,8.599891632155021e-16,0.0
2020-09-08,-4.588533555194155e-05,0.0
2020-09-09,1.3266297782532632e-15,0.0
2020-09-10,-4.260877188036688e-05,0.0
2020-09-11,7.268491364342824e-16,0.0
2020-09-14,3.4414113701345186e-05,0.0
2020-09-15,-1.533061871894503e-16,0.0
2020-09-16,-5.734602613364668e-06,0.0
2020-09-17,8.20741044571527e-16,0.0
2020-09-18,-4.83442707731594e-05,0.0
2020-09-21,1.3788883229670645e-15,2.0
2020-09-22,1.6386515500499887e-05,1.0
2020-09-23,2.3570555229834866e-15,0.0
2020-09-24,4.506546641192986e-05,2.0
2020-09-25,9.48026379621325e-16,2.0
2020-09-28,-8.186367608581033e-07,0.0
2020-09-29,1.3543853538688921e-15,0.0
2020-09-30,8.194322079988544e-06,1.0
2020-10-01,-6.628812082576374e-16,2.0
2020-10-02,5.739196035215019e-06,2.0
2020-10-05,2.242346933134521e-15,2.0
2020-10-06,3.2795886059776725e-06,2.0
2020-10-07,7.253312533928027e-16,2.0
2020-10-08,0.0001123291307372,2.0
2020-10-09,3.1181654480683108e-16,0.0
2020-10-13,-1.885766248966485e-05,0.0
2020-10-14,-7.15573433840433e-18,0.0
2020-10-15,-1.7218820479416664e-05,2.0
2020-10-16,1.4814538484841933e-15,2.0
2020-10-19,2.049784891410868e-05,2.0
2020-10-20,1.893450674028685e-15,2.0
2020-10-21,1.80380174166243e-05,2.0
2020-10-22,1.6280379822042337e-15,2.0
2020-10-23,-2.7058146470099013e-05,0.0
2020-10-26,7.602425633468357e-16,0.0
2020-10-27,-5.9854480665015846e-05,0.0
2020-10-28,1.7696347859308405e-15,0.0
2020-10-29,9.840222268032864e-06,2.0
2020-10-30,1.2611439670351388e-15,2.0
2020-11-03,4.717530184417465e-05,2.0
2020-11-04,1.887379141862766e-15,2.0
2020-11-05,4.840566573043395e-05,2.0
2020-11-06,2.390015269027046e-15,2.0
2020-11-09,0.0001698327895618,2.0
2020-11-10,1.775489477662262e-15,2.0
2020-11-11,-1.969097578210805e-05,0.0
2020-11-12,2.3852447794681098e-17,1.0
2020-11-13,4.34833139073324e-05,1.0
2020-11-16,4.397524011601206e-16,1.0
2020-11-17,1.6404104948583922e-06,1.0
2020-11-18,1.337038119109124e-15,1.0
2020-11-19,3.2810450559628106e-06,1.0
2020-11-23,2.750837752030222e-15,1.0
2020-11-24,6.645667916306856e-05,1.0
2020-11-25,2.9945664004049632e-15,0.0
2020-11-26,-5.086751384727464e-05,2.0
2020-11-27,1.3010426069826053e-18,2.0
2020-11-30,-3.281806890405e-05,2.0
2020-12-01,1.6609977282477928e-16,2.0
2020-12-02,1.887894906465624e-05,1.0
2020-12-03,1.8197249262996706e-15,2.0
2020-12-04,2.462587548503724e-05,2.0
2020-12-07,1.6805133673525319e-15,1.0
2020-12-08,-6.567019631401831e-06,1.0
2020-12-09,2.0495757868665976e-15,2.0
2020-12-10,8.290806269148961e-05,2.0
2020-12-11,2.0196518069059977e-15,1.0
2020-12-14,-3.454698672427812e-05,1.0
2020-12-15,7.103692634125025e-16,1.0
2020-12-16,4.8529800060702864e-05,1.0
2020-12-17,1.3214256078253328e-15,0.0
2020-12-18,-4.1121176548850925e-06,0.0
2020-12-21,2.174909558005922e-15,2.0
2020-12-22,1.2338369596430044e-05,1.0
2020-12-23,-1.102416768983261e-15,0.0
2020-12-28,1.8918385240633377e-05,0.0
2020-12-29,3.694961003830599e-16,0.0
2020-12-30,-3.866000065806848e-05,0.0
2021-01-04,2.52358897667726e-15,0.0
2021-01-05,-1.6459001879921917e-05,2.0
2021-01-06,2.1597307275911246e-16,2.0
2021-01-07,0.0001012216852034,2.0
2021-01-08,2.4836903367297936e-15,0.0
2021-01-11,-6.0897746783372415e-05,0.0
2021-01-12,1.324027693039298e-15,0.0
2021-01-13,-4.361573879244725e-05,0.0
2021-01-14,7.706509042026966e-16,0.0
2021-01-15,-0.0001012214611312,0.0
2021-01-18,6.245004513516508e-16,0.0
2021-01-19,-3.0448089148654364e-05,0.0
2021-01-20,1.3027773304585821e-15,0.0
2021-01-21,-3.3740337663115336e-05,0.0
2021-01-22,1.6362779187151233e-15,0.0
2021-01-26,-7.99487809786544e-05,0.0
2021-01-27,2.1311077902375075e-15,2.0
2021-01-28,9.397528780537723e-05,1.0
2021-01-29,2.2169766022983603e-15,0.0
2021-02-01,6.227196309011897e-05,0.0
2021-02-02,-1.1071872585421973e-15,0.0
2021-02-03,-1.1545612820948892e-05,0.0
2021-02-04,3.5969491274379095e-15,0.0
2021-02-05,-9.8960154905842e-06,0.0
2021-02-08,3.0808688933348094e-15,1.0
2021-02-09,2.7218131871351373e-05,1.0
2021-02-10,5.659535340374333e-16,1.0
2021-02-11,5.659535340374333e-16,0.0
2021-02-12,2.3436114160446664e-15,0.0
2021-02-17,2.886705699220276e-05,0.0
2021-02-18,1.6865848995184509e-15,0.0
2021-02-19,-2.39200575539336e-05,0.0
2021-02-22,1.04864034122798e-15,0.0
2021-02-23,0.0001352645162663,2.0
2021-02-24,9.341485918135106e-16,0.0
2021-02-25,-6.928263970330372e-05,0.0
2021-02-26,1.639313684798083e-15,0.0
2021-03-01,-6.349201978949129e-05,0.0
2021-03-02,6.613633252161577e-16,2.0
2021-03-03,4.979265399489719e-06,2.0
2021-03-04,1.2910679469957389e-15,2.0
2021-03-05,8.216594555347486e-05,1.0
2021-03-08,1.826663820203578e-15,1.0
2021-03-09,3.0708233473761976e-05,1.0
2021-03-10,8.469787371456763e-16,1.0
2021-03-11,3.3204812324859508e-06,0.0
2021-03-12,3.2335245592207684e-15,1.0
2021-03-15,2.6558920329810068e-05,1.0
2021-03-16,8.257283745649604e-16,1.0
2021-03-17,8.71465553671652e-05,2.0
2021-03-18,2.5387678070920568e-15,0.0
2021-03-19,4.978817260020176e-06,0.0
2021-03-22,9.24173931826644e-16,0.0
2021-03-23,-5.9757458708265074e-05,0.0
2021-03-24,5.902396627011086e-16,1.0
2021-03-25,3.983748422029714e-05,2.0
2021-03-26,2.0014372104082408e-15,1.0
2021-03-29,-8.31968877415979e-07,0.0
2021-03-30,3.1654366627886787e-15,0.0
2021-03-31,-4.573095188369113e-05,0.0
2021-04-01,6.375108774214766e-16,0.0
2021-04-05,2.911734227251713e-05,0.0
2021-04-06,2.0105445086571202e-15,0.0
2021-04-07,-1.996523646333008e-05,1.0
2021-04-08,1.6753091969246016e-15,1.0
2021-04-09,-3.3269792366623537e-06,2.0
2021-04-12,9.597357630841685e-16,2.0
2021-04-13,-8.317448084937083e-07,1.0
2021-04-14,2.584737979205442e-16,1.0
2021-04-15,2.584737979205442e-16,1.0
2021-04-16,4.3151246464923076e-16,1.0
2021-04-19,-3.494157255763382e-05,0.0
2021-04-20,1.7780915628762273e-17,1.0
2021-04-22,8.333132955136609e-07,1.0
2021-04-23,1.981921571303502e-16,1.0
2021-04-26,-1.6630414785552376e-06,0.0
2021-04-27,2.931682674400804e-15,0.0
2021-04-28,9.807933897302938e-05,0.0
2021-04-29,2.3028454143592114e-16,0.0
2021-04-30,1.750764566077435e-05,2.0
2021-05-03,1.6974269212433057e-15,0.0
2021-05-04,-9.92608557748376e-05,0.0
2021-05-05,8.352693536828326e-16,2.0
2021-05-06,-1.4179770144431315e-05,1.0
2021-05-07,1.2685165418080402e-15,2.0
2021-05-10,3.419878321640627e-05,2.0
2021-05-11,1.99926880606327e-15,2.0
2021-05-12,-3.419878321325124e-05,2.0
2021-05-13,1.850516267998259e-15,2.0
2021-05-14,5.255049748884846e-05,1.0
2021-05-17,1.6644671751997464e-15,0.0
2021-05-18,-5.00458521231293e-06,1.0
2021-05-19,1.923808334858279e-15,2.0
2021-05-20,1.3344888369860516e-05,1.0
2021-05-21,2.507976465393469e-15,1.0
2021-05-24,-6.674348769615968e-06,0.0
2021-05-25,1.091574747258406e-15,2.0
2021-05-26,3.3419918733176585e-05,2.0
2021-05-27,9.939965517347105e-16,2.0
2021-05-28,4.010547096333812e-05,2.0
2021-05-31,1.8925833122906965e-15,2.0
2021-06-01,8.98620498048508e-05,2.0
2021-06-02,3.298576689569899e-15,2.0
2021-06-04,5.517210693821006e-05,2.0
2021-06-07,2.0816681711721685e-15,2.0
2021-06-08,-1.9225808157271457e-05,2.0
2021-06-09,-5.82433407059213e-16,2.0
2021-06-10,-1.003135327707792e-05,0.0
2021-06-11,3.809019072376074e-15,0.0
2021-06-14,-9.195351153790544e-06,2.0
2021-06-15,2.276390881350565e-15,2.0
2021-06-16,5.433700108956789e-05,2.0
2021-06-17,1.5569143196891844e-15,0.0
2021-06-18,-5.015587012226295e-05,0.0
2021-06-21,1.2728533504979822e-15,0.0
2021-06-22,-3.5109400374727043e-05,0.0
2021-06-23,9.63205210036122e-16,0.0
2021-06-24,8.357780574238562e-07,0.0
2021-06-25,4.080503296366445e-15,0.0
2021-06-28,-2.925738550640889e-05,0.0
2021-06-29,-9.961649560796817e-16,0.0
2021-06-30,-2.925693736890696e-05,0.0
2021-07-01,7.385585198971256e-16,0.0
2021-07-02,2.67617029444992e-05,0.0
2021-07-05,2.1306741093685133e-15,0.0
2021-07-06,-4.181130963823356e-06,2.0
2021-07-07,1.5703584266280046e-15,2.0
2021-07-08,-3.261909546729792e-05,2.0
2021-07-12,7.385585198971256e-16,2.0
2021-07-13,1.5053864032903066e-05,2.0
2021-07-14,3.0787004889898384e-15,0.0
2021-07-15,-3.0108848404294345e-05,0.0
2021-07-16,1.4124985903141152e-15,0.0
2021-07-19,-1.4218085974617486e-05,1.0
2021-07-20,2.6324428747948053e-16,2.0
2021-07-21,1.0036058734693484e-05,2.0
2021-07-22,2.8536201179818477e-16,0.0
2021-07-23,-6.69137802848576e-06,2.0
2021-07-26,2.134143556320467e-15,2.0
2021-07-27,2.4254592848914087e-05,2.0
2021-07-28,3.221815175757925e-15,2.0
2021-07-29,-1.3380963504886888e-05,0.0
2021-07-30,5.568462357885551e-16,0.0
2021-08-02,1.5480043617989436e-05,0.0
2021-08-03,1.1986939218999737e-15,0.0
2021-08-04,-7.196228306928162e-05,0.0
2021-08-05,1.1882855810441129e-15,1.0
2021-08-06,7.02884862707736e-05,2.0
2021-08-09,2.1983283249316088e-15,1.0
2021-08-10,-4.9369611355948567e-05,0.0
2021-08-11,1.0937431516033769e-15,1.0
2021-08-12,-4.853338516283643e-05,0.0
2021-08-13,2.478052485432869e-15,0.0
2021-08-16,-2.8223978434380355e-05,0.0
2021-08-17,1.9489618252599428e-15,0.0
2021-08-18,5.037523387661606e-06,0.0
2021-08-19,1.6414820891430537e-15,0.0
2021-08-20,-9.233218845554943e-06,2.0
2021-08-23,2.308483265656136e-15,1.0
2021-08-24,7.052711995087424e-05,1.0
2021-08-25,4.666406150377611e-16,1.0
2021-08-26,-6.296926638527968e-05,0.0
2021-08-27,1.4372183998467849e-15,0.0
2021-08-30,-1.8472263492255205e-05,0.0
2021-08-31,1.8474805019153e-15,0.0
2021-09-01,1.1339917313954798e-05,0.0
2021-09-02,6.722053469410127e-16,0.0
2021-09-03,-1.4279929068162537e-05,0.0
2021-09-06,1.6965595595053173e-15,0.0
2021-09-08,-0.0001201210245605,0.0
2021-09-09,2.125036258071589e-17,0.0
2021-09-10,-2.4359681292278945e-05,0.0
2021-09-13,1.3964523981613297e-15,0.0
2021-09-14,-1.511996443900182e-05,0.0
2021-09-15,1.3296655443362226e-15,0.0
2021-09-16,-1.6816392207586947e-06,0.0
2021-09-17,2.379606928171185e-15,0.0
2021-09-20,-5.292088384809554e-05,2.0
2021-09-21,9.302454639925628e-16,2.0
2021-09-22,5.2920659782433686e-05,2.0
2021-09-23,7.467984564080157e-16,2.0
2021-09-24,-3.360051849184056e-05,2.0
2021-09-27,4.2760933682828295e-16,2.0
2021-09-28,-5.5439421471082e-05,0.0
2021-09-29,2.1289393858925365e-15,0.0
2021-09-30,2.5207783176249728e-06,0.0
2021-10-01,6.739400704169898e-16,0.0
2021-10-04,-0.00044795843962,1.0
2021-10-05,3.0227556568895864e-15,0.0
2021-10-06,6.723643992459331e-06,1.0
2021-10-07,1.190453985389084e-15,0.0
2021-10-08,1.5127806862483708e-05,1.0
2021-10-11,6.704706234650359e-16,1.0
2021-10-13,2.521898662013848e-06,1.0
2021-10-14,2.5313952323191558e-15,1.0
2021-10-15,5.210684050663316e-05,0.0
2021-10-18,3.0227556568895864e-15,0.0
2021-10-19,-4.958740660392352e-05,0.0
2021-10-20,1.821459649775648e-15,0.0
2021-10-21,-4.286241819646298e-05,0.0
2021-10-22,-3.3393426912553537e-17,0.0
2021-10-25,3.866067286698331e-05,1.0
2021-10-26,1.9801868478275253e-15,1.0
2021-10-27,1.5128254998996414e-05,0.0
2021-10-28,1.010042743887496e-15,0.0
2021-10-29,-4.7065283871809954e-05,0.0
2021-11-01,5.186823193170653e-16,0.0
2021-11-03,1.934434075974608e-05,0.0
2021-11-04,5.5099154405713355e-16,0.0
2021-11-05,-2.3549223056132688e-05,0.0
2021-11-08,1.2604934457316477e-15,1.0
2021-11-09,-1.934546110256871e-05,1.0
2021-11-10,9.783840404509192e-16,1.0
2021-11-11,-4.204658227011798e-06,0.0
2021-11-12,-6.25150972655142e-16,0.0
2021-11-16,-2.018661681732893e-05,0.0
2021-11-17,6.74373751285984e-16,0.0
2021-11-18,-3.196100427524081e-05,0.0
2021-11-19,3.269953752216281e-16,2.0
2021-11-22,4.642377382144645e-06,2.0
2021-11-23,1.5822846505253452e-15,2.0
2021-11-24,5.107164087955773e-05,2.0
2021-11-25,1.3804062060085442e-15,0.0
2021-11-26,-3.745383624316348e-05,0.0
2021-11-29,2.85275275624386e-15,0.0
2021-11-30,-2.383289464154541e-05,1.0
2021-12-01,4.3563243290467563e-16,2.0
2021-12-02,7.155649378026729e-05,2.0
2021-12-03,1.32836450172924e-15,0.0
2021-12-06,2.300047762783834e-05,0.0
2021-12-07,-4.718447854656915e-16,0.0
2021-12-08,-1.8740922444708888e-05,0.0
2021-12-09,1.882825492738327e-15,0.0
2021-12-10,2.5561812475843448e-06,0.0
2021-12-13,-7.021293269016129e-16,0.0
2021-12-14,1.789013175681033e-05,0.0
2021-12-15,-2.131541471106501e-16,0.0
2021-12-16,1.87423788961165e-05,0.0
2021-12-17,8.469787371456763e-16,0.0
2021-12-20,-2.8110823494405503e-05,1.0
2021-12-21,1.994498316504334e-15,1.0
2021-12-22,6.815064220746635e-06,1.0
2021-12-23,1.9519975913429018e-15,1.0
2021-12-27,1.8740474307471933e-05,0.0
2021-12-28,1.9006064083670893e-15,0.0
2021-12-29,-1.5332942196087272e-05,0.0
2021-12-30,1.2958384365546749e-15,2.0
2022-01-03,4.924939824167696e-05,2.0
2022-01-04,-2.012279232133096e-16,2.0
2022-01-05,-3.580872029564086e-05,0.0
2022-01-06,1.0243542125643046e-15,2.0
2022-01-07,4.1776803003466985e-05,2.0
2022-01-10,2.3895815881580523e-16,2.0
2022-01-11,4.34817454242546e-05,2.0
2022-01-12,8.864436962241484e-16,1.0
2022-01-13,3.665995912824002e-05,2.0
2022-01-14,-4.0766001685454967e-17,1.0
2022-01-17,-4.0766001685454967e-17,0.0
2022-01-18,8.144526719711109e-16,0.0
2022-01-19,-1.3642452241465104e-05,0.0
2022-01-20,9.913944665207453e-16,0.0
2022-01-21,8.525832447666901e-07,2.0
2022-01-24,1.209969624493823e-16,2.0
2022-01-25,7.161632025112731e-05,2.0
2022-01-26,6.661338147750939e-16,2.0
2022-01-27,1.0231222992658495e-05,2.0
2022-01-28,1.5178830414797062e-15,2.0
2022-01-31,4.6039271084484176e-05,2.0
2022-02-01,6.448834521943779e-16,0.0
2022-02-02,-3.412775328290535e-05,0.0
2022-02-03,4.948298715223842e-16,0.0
2022-02-04,6.825371402175307e-06,0.0
2022-02-07,3.7773603689394974e-16,0.0
2022-02-08,2.388868787142574e-05,0.0
2022-02-09,1.1319070680748666e-15,2.0
2022-02-10,4.010009330541412e-05,2.0
2022-02-11,1.3006089261136113e-15,1.0
2022-02-14,-5.119084567977664e-06,0.0
2022-02-15,1.4259426972529354e-15,0.0
2022-02-16,-2.389048042248862e-05,0.0
2022-02-17,6.0715321659188256e-18,0.0
2022-02-18,8.531658235400204e-06,0.0
2022-02-21,1.160963686297478e-15,0.0
2022-02-22,1.9945294308163723e-05,0.0
2022-02-23,2.0127129130020904e-15,0.0
2022-02-24,-3.670611737721435e-05,2.0
2022-02-25,3.569627232691275e-15,0.0
2022-03-02,-3.607760331719072e-05,0.0
2022-03-03,1.5911751083397265e-15,0.0
2022-03-04,-3.246045448754417e-05,0.0
2022-03-07,1.3825746103535153e-15,2.0
2022-03-08,-1.9647730430161908e-05,2.0
2022-03-09,2.0166160408230386e-15,2.0
2022-03-10,1.70785531849061e-06,2.0
2022-03-11,5.273559366969496e-16,2.0
2022-03-14,2.989732709827824e-05,2.0
2022-03-15,2.0166160408230386e-15,2.0
2022-03-16,4.185701977146069e-05,2.0
2022-03-17,-5.204170427930421e-18,2.0
2022-03-18,1.623089945284109e-05,2.0
2022-03-21,1.820592288037659e-15,2.0
2022-03-22,3.160652682984797e-05,1.0
2022-03-23,3.402226417259513e-15,1.0
2022-03-24,1.5375627380444668e-05,1.0
2022-03-25,2.807216264999468e-15,1.0
2022-03-28,-1.7085275227208228e-06,1.0
2022-03-29,-1.8171228410857047e-16,0.0
2022-03-30,5.126030714399602e-06,0.0
2022-03-31,1.6388800039290885e-15,0.0
2022-04-01,6.637825495496488e-06,0.0
2022-04-04,1.0390993621101074e-15,0.0
2022-04-05,-4.70121794767988e-05,0.0
2022-04-06,3.829402073218801e-16,0.0
2022-04-07,-1.7096478698267088e-06,0.0
2022-04-08,1.0234868508263162e-15,0.0
2022-04-11,-8.548687489820864e-06,0.0
2022-04-12,2.259043646590797e-15,0.0
2022-04-13,5.983767550531583e-06,0.0
2022-04-14,9.172350379227368e-16,0.0
2022-04-18,1.282168682523654e-05,0.0
2022-04-19,1.4940305936850253e-15,0.0
2022-04-20,1.453133469335498e-05,0.0
2022-04-22,1.5157146371347352e-15,0.0
2022-04-25,-8.54644679937561e-06,0.0
2022-04-26,2.3288662664988635e-15,0.0
2022-04-27,-1.7095806499035048e-05,0.0
2022-04-28,1.958069123508821e-15,0.0
2022-04-29,-3.675474039078032e-05,0.0
2022-05-02,4.193694003173931e-16,0.0
2022-05-03,1.0265281509236248e-05,0.0
2022-05-04,-8.977193988179977e-17,0.0
2022-05-05,-4.704758240811928e-05,0.0
2022-05-06,9.60169443953163e-16,2.0
2022-05-09,-2.9083283751546625e-05,0.0
2022-05-10,1.003537530852583e-15,2.0
2022-05-11,6.672197707495182e-05,2.0
2022-05-12,1.7186772838240216e-15,2.0
2022-05-13,2.48069233866415e-05,1.0
2022-05-16,-1.0269562977782698e-15,2.0
