Date,EMA_long,BB_upper,BB_lower,OBV,ATR,RSI,MACD,wavelet_cD,target
2019-05-23,8.886780600703647,9.596817384130578,8.633847822778602,969258900.0,0.2980742046347646,56.3649127813296,0.0303955235096182,7.882149793969617e-16,2.0
2019-05-24,8.904613754852294,9.618222115513396,8.635293700221467,994635300.0,0.2929107099967025,58.3930580758152,0.0536912805283655,-4.474101423193816e-06,2.0
2019-05-27,8.920254040845084,9.59390421254865,8.6441056217409,971975400.0,0.2859786404654034,57.27805923439564,0.0682929571976611,3.8055496254241206e-16,2.0
2019-05-28,8.940721675564738,9.617812137503591,8.636247463326487,986861700.0,0.2818736121946801,60.25532419336705,0.0900221431066228,3.2915539001187764e-05,2.0
2019-05-29,8.971374407229172,9.692766677686189,8.597744739702728,1045916400.0,0.2887485039049131,65.48645169349908,0.1283716888139157,1.489476944560586e-15,2.0
2019-05-30,9.004772272882313,9.783763713788511,8.5519046593194,1074433200.0,0.2809479203405688,67.15870441382454,0.1649840548218684,1.885474959281816e-05,1.0
2019-05-31,9.043154444408088,9.91729191913383,8.494544895746541,1096292700.0,0.2810882257725335,69.68129531313873,0.2045920293638836,1.2717691483254969e-15,2.0
2019-06-03,9.078644528487768,10.021482466453108,8.458361817604509,1056909000.0,0.2874363365750444,68.43391029934995,0.230471161124024,-2.236546555979156e-06,0.0
2019-06-04,9.111996248471051,10.114057129659487,8.441955882272884,1028211900.0,0.2939139021041588,67.73100671913286,0.2466016653375486,1.0599160438218293e-15,0.0
2019-06-05,9.142439829762822,10.18933391577456,8.43985548012998,1009168500.0,0.2884646364548634,66.16239138222139,0.2531740845146366,-1.3741938959681116e-05,2.0
2019-06-06,9.167102259462686,10.233105940462323,8.438792043088702,983993700.0,0.28787367910651,61.74762469078991,0.2461068394297125,1.2370746788059606e-15,2.0
2019-06-07,9.205519311981554,10.3440710527929,8.420317317721018,1010635200.0,0.2949031121899749,68.91602493377246,0.2677120501655867,-6.711320186082682e-06,0.0
2019-06-10,9.240189464156543,10.430600802907255,8.436887009134978,996111600.0,0.2849141043891629,66.86256125211627,0.2770310683328318,8.213915658750184e-16,0.0
2019-06-11,9.27520692995115,10.496892183889951,8.504162675271425,1013487600.0,0.2764158839290726,67.65338492125919,0.2846474555350085,2.460682960451349e-05,0.0
2019-06-12,9.3170653269757,10.590540057850026,8.55795523481355,1048673100.0,0.2846521362807546,71.21363574466274,0.3040800213438075,1.6325916313286726e-15,0.0
2019-06-13,9.353228466606977,10.641258003534723,8.647060725865911,1003328100.0,0.2845278527964817,67.2781000065488,0.3075935736228246,3.83472000907545e-06,0.0
2019-06-14,9.389253536625336,10.651665950833744,8.796062587679438,1050892800.0,0.2859669022226056,67.88171773833994,0.3094449661820651,-3.3133218391157016e-16,0.0
2019-06-17,9.40242355766674,10.557705073096288,9.000195832512842,965923500.0,0.3127573824881799,50.93298445304142,0.2637513766664803,-7.98929877423183e-06,2.0
2019-06-18,9.41241014771918,10.48659667055921,9.147200688907342,914518800.0,0.3053791618214177,49.28472165908284,0.2195207448704259,3.066123743789006e-16,2.0
2019-06-19,9.449848208141036,10.540883841048185,9.196013246048986,971454300.0,0.3342805848679347,62.8144116760606,0.2390035586648355,-2.300910428951067e-05,2.0
2019-06-21,9.478137291184314,10.534354016222544,9.295305445752554,910907700.0,0.3304170022728942,58.2016709518525,0.2359199558224105,9.553989543942265e-16,2.0
2019-06-24,9.530493140198264,10.66504852140163,9.311779481528056,978397500.0,0.3548097598986668,66.80613693506622,0.2820284875127683,-1.5983975200722057e-06,0.0
