Date,Open,High,Low,Close,ATR,Volume,EMA_long,wavelet_cD,OBV,MACD,RSI
2017-07-03,8.492327650618298,8.593127299975103,8.441928126344756,8.558477401733398,0.2691448239922081,8498600.0,9.013117434340094,1.016547956922409e-15,212944400.0,-0.2487251256662226,44.64862207610481
2017-07-04,8.498628111035591,8.637227109221593,8.47342834780266,8.602577209472656,0.2607201346806466,6042600.0,8.995288413453556,5.180703594954463e-06,221443000.0,-0.217631255678782,47.55244528540639
2017-07-05,8.662426495648795,8.687626257785565,8.47342797921815,8.558477401733398,0.2537971794476671,15067600.0,8.979887974081755,1.016547956922409e-15,227485600.0,-0.1872718998783238,48.65017458308578
2017-07-06,8.552179091038061,8.574228812395926,8.460830159582644,8.501779556274414,0.2509686865276491,7878400.0,8.96336206928378,-6.660680551847861e-06,212418000.0,-0.1648698604824829,47.57776972167691
2017-07-07,8.583676740853196,8.612026546961156,8.331679131904318,8.388378143310547,0.2411422555480515,11622200.0,8.945260794263806,5.613998849129942e-16,204539600.0,-0.1499624513573128,46.16868716290618
2017-07-10,8.400976584411556,8.517525829920382,8.350577073058973,8.47657585144043,0.2439426240843934,9485000.0,8.923422258932305,1.036118311946552e-05,192917400.0,-0.1456201500699556,43.40009111857736
2017-07-11,8.476579771207813,8.84827678992162,8.454530049895952,8.832527160644531,0.2384430621398945,18650800.0,8.905898870403211,8.112000654536544e-16,202402400.0,-0.1335228586684174,46.10696622420228
2017-07-12,8.908128602017275,9.125476422126823,8.76637950124149,9.084527015686035,0.2495361819888783,23503600.0,8.90302154845189,2.960413257057097e-05,221053200.0,-0.0941283195578446,55.3813823006708
2017-07-13,9.103423134717303,9.201072143273016,9.071923280109406,9.166422843933104,0.2573619490529108,14145600.0,8.910139409912054,7.773729576721067e-16,244556800.0,-0.0420884122222293,60.55653725804439
2017-07-14,9.18217397679827,9.282973047427776,9.169574393374509,9.264073371887209,0.2482038714893893,10801600.0,8.920189740657976,1.1471669993341284e-05,258702400.0,0.0056962355187994,62.09521426694003
2017-07-17,9.257774889489214,9.257774889489214,9.156975801333012,9.216825485229492,0.2388000380611952,9854800.0,8.933675373255202,1.652324110867909e-15,269504000.0,0.0508592211866716,63.90337299180538
2017-07-18,9.197921881779736,9.226271688328453,9.134922178158211,9.223121643066406,0.2293927189535525,12859400.0,8.944779299214979,7.396523754865658e-07,259649200.0,0.0818946723191569,62.35350102154625
2017-07-19,9.232573691059596,9.314473087735914,9.179024108648536,9.254623413085938,0.2195324897547445,11563400.0,8.955694685248368,1.1832982510506797e-15,272508600.0,0.1057791816969064,62.4840776865188
2017-07-20,9.279820582355912,9.449919420310149,9.270371047453809,9.336520195007324,0.2135265247070756,15405200.0,8.967417380457684,9.620970570951196e-06,284072000.0,0.1257996173454536,63.17234800615209
2017-07-21,9.292423185602988,9.440471745488844,9.219973928689262,9.264073371887209,0.212224344886871,8080200.0,8.981892000636101,1.2069338584108637e-15,299477200.0,0.1465846065983544,64.97155383853598
2017-07-24,9.27037302870106,9.311322423917767,9.075074387919514,9.160123825073242,0.2128153071663504,13782400.0,8.992957936763595,-1.2211658470580398e-05,291397000.0,0.1554194287373587,62.08213400819717
2017-07-25,9.22627337780897,9.371171881538162,9.2231233319701,9.311322212219238,0.2144890735114863,9768800.0,8.999513461795345,4.887583393564654e-16,277614600.0,0.1522778648128167,58.09024427642541
2017-07-26,9.3113249761173,9.34912493659417,9.08137696891213,9.084527015686035,0.2142432865795887,10396800.0,9.011741255929616,-2.6643170343278785e-05,287383400.0,0.1601425750737508,61.92518730454829
2017-07-27,9.156972115689015,9.201071548805022,8.990023918430012,9.005773544311523,0.2180650495154781,9526600.0,9.014595599449477,-4.861562541425002e-16,276986600.0,0.1463874739869481,53.95054839425735
2017-07-28,8.98687500279169,9.024674349982792,8.939624917588125,8.99632453918457,0.2175638052911589,7283800.0,9.014249636502887,-1.1100387355719547e-06,267460000.0,0.1276601238635724,51.471793758615306
2017-07-31,9.04987483774564,9.090824834750917,9.01522553352176,9.040425300598145,0.2080984929414095,7211200.0,9.013546691510014,6.453171330633722e-16,260176200.0,0.1107791155361148,51.16802897335364
2017-08-01,9.093971387748148,9.292419402149694,9.056171451247582,9.229419708251951,0.1999843359860479,14603800.0,9.014600754611507,2.2202455229922147e-05,267387400.0,0.0998088237053025,52.57479548472392
2017-08-02,9.245172301869705,9.642069033215655,9.197922819740134,9.601119041442873,0.2036993192407266,16284200.0,9.02302502730329,1.3673957799387182e-15,281991200.0,0.105152920189667,58.14026480242267
2017-08-03,9.601120004096405,9.749169157305523,9.566470700825825,9.664119720458984,0.2208740974003548,14378800.0,9.04569538079896,7.401117169754997e-06,298275400.0,0.1377927953514532,66.47341809244253
2017-08-04,9.69246960113014,9.761768808970093,9.613720255526175,9.723969459533691,0.2181472659060222,9949800.0,9.069947315687587,2.96637714392034e-16,312654200.0,0.1668207540424404,67.64896302008385
2017-08-07,9.76176671374178,9.912965280654348,9.686167430285495,9.875165939331056,0.2131402150158719,9611000.0,9.09559524289724,1.7762076218093628e-05,322604000.0,0.1924367036662122,68.76926193571762
2017-08-08,9.875165939331056,10.06101440313139,9.79956665587477,9.875165939331056,0.2141157603982276,12483200.0,9.12616664275739,5.134781488891349e-16,332215000.0,0.2223744266468355,71.45825868417234
2017-08-09,9.77121990385481,9.7775199963146,9.591671474420032,9.69247055053711,0.2174966166023984,13895600.0,9.155539164191651,-2.14624667480871e-05,332215000.0,0.2432957261143098,71.45825868417235
2017-08-10,9.821620708325582,9.83422029405988,9.613722436824974,9.739721298217772,0.2222107486244431,18534800.0,9.176595296989513,6.164773552752578e-16,318319400.0,0.2423404656096615,63.764441508074185
2017-08-11,9.679869836971031,9.793269091814611,9.642070485896404,9.73341941833496,0.2220883992394763,10929200.0,9.1986786695867,-7.403245816802687e-07,336854200.0,0.242599617842826,64.81945444602935
2017-08-14,9.72397089302804,9.975968595785943,9.679870844437971,9.793270111083984,0.2170248425736713,16176400.0,9.219648895027808,7.22078646875346e-16,325925000.0,0.239535275267416,64.54951773786222
2017-08-15,9.865717141228256,9.94131643493459,9.746018409729004,9.746018409729004,0.2226729074861214,17710200.0,9.24214384467707,-5.55097791891208e-06,342101400.0,0.2391791045770013,65.99778121094099
2017-08-16,9.827918441730866,9.859417698908034,9.579070224524475,9.667269706726074,0.2207175587517974,20111400.0,9.261903631541852,1.700029006457271e-16,324391200.0,0.2324049991749763,63.78234690088816
2017-08-17,9.60742254060992,9.645222500208051,9.45622390383734,9.497173309326172,0.2249768384397804,11918200.0,9.277800340372606,-1.998237775674514e-05,304279800.0,0.2181672138007915,60.15796997156067
2017-08-18,9.544422028353734,9.591672124193147,9.390073357492112,9.58222198486328,0.2239817644718485,18983800.0,9.286403201900196,1.4090291433621616e-15,292361600.0,0.1909570743127524,53.134583998127546
2017-08-21,9.68616885537297,9.815317725379826,9.638919371362377,9.708218574523926,0.2223829789167904,15492000.0,9.298003938486984,1.4801674164898002e-05,311345400.0,0.1742469496933143,55.90652998639328
2017-08-22,10.07107592751795,10.194745091421677,9.982287887384384,10.14400863647461,0.2231481761739158,23527600.0,9.31409078695902,5.132613084546378e-16,326837400.0,0.1692202614921161,59.70860363422639
2017-08-23,10.15352128788786,10.232796125042226,10.055220054346758,10.150349617004396,0.2419609147970469,13540600.0,9.34663658497924,7.449180018162787e-07,350365000.0,0.1981174165728028,69.50349345528666
2017-08-24,10.166211732532384,10.213775937958095,10.086936242364736,10.185236930847168,0.2373619973612198,12877000.0,9.378154743097872,7.938528306938863e-16,363905600.0,0.2190057226575099,69.61922449978265
2017-08-25,10.204258544656568,10.277191259755227,10.121812630050613,10.147180557250977,0.229467547234944,8329800.0,9.409805024970394,-4.470740385006033e-06,376782600.0,0.2356584465044093,70.2873182772789
2017-08-28,10.207429577773366,10.207429577773366,9.99180248690856,10.052051544189451,0.2241754816970634,8745600.0,9.438721712510809,4.681584980792408e-16,368452800.0,0.2429840499550817,68.51727769428334
2017-08-29,9.988631348029104,10.004486076495152,9.883988567623469,9.98546028137207,0.2235648823519022,14502200.0,9.462773862772716,-7.822927406554757e-06,359707200.0,0.2383657946371116,64.167269435028
2017-08-30,9.991801261376,10.045708178685093,9.830080509448718,9.883987426757812,0.2196004605100508,10851000.0,9.483271369384456,4.486428589745017e-16,345205000.0,0.226718960591878,61.23645084829934
2017-08-31,9.871305176060744,9.928383171308928,9.639822732949044,9.734952926635742,0.2193166897047882,18197600.0,9.498985724575569,-1.7508093797707512e-05,334354000.0,0.2069155556516886,56.96659740359766
2017-09-01,9.830079785668795,10.13766593542101,9.830079785668795,10.112298011779783,0.2242626717515808,27318200.0,9.508239340342632,-1.2750217548429532e-16,316156400.0,0.1771532633879378,51.30798981720489
2017-09-04,10.10913065503188,10.172551394634212,10.033026856183696,10.096446990966797,0.2370091243968441,8262800.0,9.531927915693108,-1.862126949593243e-06,343474600.0,0.1819179897638623,61.68542211373621
2017-09-05,10.46427994966507,10.480134677358135,10.147180557250977,10.147180557250977,0.2300459396863921,22237800.0,9.554065918645016,5.254043727864754e-16,335211800.0,0.1823134291130372,61.09637387526462
2017-09-06,10.264505505438828,10.41354258534797,10.22011179047985,10.388174057006836,0.2410203501653169,22703400.0,9.577325316237408,2.8311141346728857e-05,357449600.0,0.184592722447876,62.33607428357312
2017-09-07,10.388174057006836,10.388174057006836,10.388174057006836,10.388174057006836,0.2428304700175795,0.0,9.609123306071504,4.3715031594615544e-16,380153000.0,0.2034994254976005,67.61520518910457
2017-09-08,10.416715702725185,10.448426371237492,10.283534523888449,10.356467247009276,0.2254854364448953,13443000.0,9.639674315912105,-3.724814073213442e-06,380153000.0,0.2159932877103738,67.61520518910457
2017-09-11,10.435743038082132,10.762355090349452,10.435743038082132,10.7274751663208,0.2211573229380487,25189200.0,9.667783842621798,1.7802599672211983e-16,366710000.0,0.2207911460515124,66.19938727016762
2017-09-12,10.700866491122444,10.827993404025674,10.548314923061824,10.6087007522583,0.2343523601096293,14526800.0,9.709340365119798,-1.395323619943537e-05,391899200.0,0.2516300867931917,73.25610834242484
2017-09-13,10.656375197376535,10.77396804662151,10.45932952243854,10.675444602966309,0.2375899401706451,15626600.0,9.744609399909544,8.432924497592253e-16,377372400.0,0.263449188682193,68.33729267270495
2017-09-14,10.564210165475371,10.767612323015031,10.500646688151107,10.684979438781738,0.2430934104572397,10386400.0,9.781112741205888,1.1201218501251126e-06,392999000.0,0.2750311946211408,69.57363796313119
2017-09-15,10.691334758801384,10.948766268732026,10.646840693167723,10.84070873260498,0.2447985693434314,24141800.0,9.816558494052,1.242278849233891e-15,403385400.0,0.2817317708535007,69.75532639544633
2017-09-18,10.827995829899963,10.996437996717784,10.789858232433591,10.990082740783691,0.2488790697877793,13586600.0,9.85672124850506,1.754797811358657e-05,427527200.0,0.2961937412453412,72.63003164987914
2017-09-19,10.999619207174671,11.04411328253476,10.824820534386058,10.977372169494627,0.2458576908232375,11842200.0,9.901166797221869,7.491837011874837e-16,441113800.0,0.3160647928743394,75.0770297061647
2017-09-20,11.01550681351589,11.164880779811584,10.904271655022692,11.047287940979004,0.2439601949179135,24287400.0,9.943370929467855,8.213479993206393e-06,429271600.0,0.327017453929562,74.46693462229624
2017-09-21,11.250692204897344,11.431847313567738,11.193485200856967,11.288829803466797,0.245149404194412,33065800.0,9.986661792664371,1.8151712771752315e-15,453559000.0,0.3374492304994501,75.63958846470634
2017-09-22,11.241155340387786,11.25704590322837,11.129920188131472,11.218908309936523,0.2551072590797207,10840200.0,10.037727204852704,-8.214152199473171e-06,486624800.0,0.361044996266914,79.19462705000618
2017-09-25,11.32061246206805,11.358751278159447,11.047290341942515,11.060003280639648,0.2482359988122639,10611400.0,10.08404803250305,1.719327805127513e-15,475784600.0,0.3698394514866781,75.7484588685352
2017-09-26,11.17441333716883,11.22526386153248,11.10767225126131,11.123562812805176,0.2527520657697402,15295400.0,10.122320787331937,7.466769439610577e-06,465173200.0,0.3598388149031333,68.45767042698482
2017-09-27,11.142634017687918,11.228444518761108,10.866133110105755,11.066357612609863,0.2465026739928181,16793600.0,10.16158518048775,2.0042561360567035e-15,480468600.0,0.352973107155405,69.71335232365156
2017-09-28,11.0790706180661,11.0790706180661,10.888380210365822,10.974190711975098,0.2547747264687135,12054200.0,10.197066452335676,-1.0827471089266485e-05,463675000.0,0.339008128053651,67.12335666909067
2017-09-29,11.060002133786686,11.196663179678556,10.990083402947716,11.091784477233888,0.2501972751281109,13586800.0,10.227541913498008,8.792879618857441e-16,451620800.0,0.3168512192702604,63.05845054534902
2017-10-02,11.053643325108874,11.139453815692107,10.974189301869457,11.107672691345217,0.2482169317406357,10888400.0,10.261433778742552,1.866496300965059e-06,465207600.0,0.3052616769190699,65.89619743133028
2017-10-03,11.12356459818189,11.562151198945884,11.12356459818189,11.558972358703612,0.2422917590322082,25086200.0,10.29461961845246,-2.576064361825558e-16,476096000.0,0.2939702214799364,66.27316982318169
2017-10-04,11.517656783493203,11.593931973770347,11.400063945559817,11.50494384765625,0.2574479553585267,19252000.0,10.344202078854464,-6.347095727606694e-06,501182200.0,0.3177746646547312,74.79551588584702
2017-10-05,11.587573500453969,11.908568406736626,11.552613539138818,11.692453384399414,0.2529065319908127,21229200.0,10.389721363905515,6.327403878625404e-16,481930200.0,0.3284935390283028,72.43569552898256
2017-10-06,11.663851689193235,11.759196281433104,11.511300099134994,11.759196281433104,0.2636721053543528,12347200.0,10.440808894120964,7.84074090769268e-06,503159400.0,0.3481060271349356,75.34322843148641
2017-10-09,11.647959438170474,11.721056988708767,11.4540914416953,11.62889003753662,0.2625452537074783,16297000.0,10.492510360290066,4.273924963937858e-16,515506600.0,0.3648291360743307,76.30144959304506
2017-10-10,11.75919840213484,11.876790046691896,11.72741726978077,11.876790046691896,0.2655852241382158,19685600.0,10.537074269201694,2.9122495860663423e-05,499209600.0,0.3633788898775627,70.53781542393807
2017-10-11,11.79733553319256,11.902215448050962,11.762375561573092,11.886324882507324,0.2643219944965773,15183600.0,10.58961214282876,-1.8409752888803863e-16,518895200.0,0.3778770864380369,74.48632060504369
2017-10-12,11.886324882507324,11.886324882507324,11.886324882507324,11.886324882507324,0.2554304153523838,0.0,10.640463622816156,-1.8409752888803863e-16,534078800.0,0.3856903944471828,74.62717098367139
2017-10-13,11.908571946107118,11.94035307727276,11.816404968405337,11.892680168151855,0.2371853856843564,9445800.0,10.689320927117771,2.8969882048812683e-16,534078800.0,0.3874165999307326,74.62717098367139
2017-10-16,11.870435069555338,11.918107986450195,11.794159857370737,11.918107986450195,0.2290970087688612,10333800.0,10.736511485589697,2.987178321938247e-06,543524600.0,0.3848610104899936,74.7349900634839
2017-10-17,11.845006878079788,11.937173843383787,11.771909316333527,11.937173843383787,0.2215863745053325,10603200.0,10.7828486032705,9.302454639925628e-17,553858400.0,0.3805013175389682,75.18927146069142
2017-10-18,11.91810388756682,11.99755791348393,11.838649861649706,11.895856857299805,0.2175633854013987,12280800.0,10.828116259745531,-4.853786653563228e-06,564461600.0,0.3742703293978078,75.5443436970829
2017-10-19,11.797331128997286,11.883141605744978,11.676561906053408,11.816400527954102,0.2133737187180291,10723000.0,10.869988440041777,9.445569326693717e-16,552180800.0,0.3618273702332431,73.10277989181459
2017-10-20,11.832294637827587,11.921282768249512,11.797334668769732,11.921282768249512,0.2137966638986268,13842200.0,10.90710263956775,1.2321228302154992e-05,541457800.0,0.3416168275755016,68.51664561642107
2017-10-23,11.87361050032188,11.88314459601345,11.50494384765625,11.50494384765625,0.2073789092972806,12640200.0,10.946874409319976,1.2869479787402938e-15,555300000.0,0.3302559620116554,71.09446250135751
2017-10-24,11.552616224636983,11.64796203670477,11.409599931280027,11.609823226928713,0.2223046243898507,16898600.0,10.968759485333164,1.2320892198676391e-05,542659800.0,0.2843791766705852,52.66153484178229
2017-10-25,11.663856822175235,11.8672590317653,11.641609781274624,11.714707374572754,0.2234515873209144,18703000.0,10.993899239905538,8.708311849403573e-16,559558400.0,0.2535614842037841,55.77239002584828
2017-10-26,11.91810973425212,12.022989681852492,11.65114402770996,11.65114402770996,0.2258790314291768,14571400.0,11.02216622557876,-7.467217577647456e-06,578261400.0,0.2348938054825513,58.6956399533632
2017-10-27,11.651138921867108,11.75601882350628,11.55897195600946,11.60028839111328,0.236305218765845,10448000.0,11.04683202174077,8.821068875342064e-16,563690000.0,0.2125206984101098,56.268368297134366
2017-10-30,11.536723375605138,11.555792776717086,11.110849783081973,11.190303802490234,0.2335010508180575,19648200.0,11.068536193088711,-4.816367101101102e-05,553242000.0,0.1885131626173208,54.3324421277062
2017-10-31,11.222086110636935,11.339677719613627,10.945585250854492,10.945585250854492,0.2517823049047182,12263800.0,11.0733113934574,3.6060564256867877e-16,533593800.0,0.1348502182442956,41.83596983760534
2017-11-01,11.12356606651755,11.13627900442011,10.805749893188477,10.805749893188477,0.2619473166086051,14289800.0,11.06830252512003,-1.6427408123802613e-05,521330000.0,0.0717481384113618,36.44734285181252
2017-11-02,10.805749893188477,10.805749893188477,10.805749893188477,10.805749893188477,0.2668460162245358,0.0,11.058006343475656,1.7377592420597665e-15,507040200.0,0.010336587065634,33.7706274514948
2017-11-03,10.856600817403692,10.945588961132175,10.535607004402712,10.611882209777832,0.2477855864942118,18334600.0,11.048113933660472,-2.277495199168268e-05,507040200.0,-0.0378956721034189,33.77062745149482
2017-11-06,10.61506186506556,10.678624136964569,10.424371412250672,10.52607250213623,0.2593710415110155,21406600.0,11.031006807233702,4.972151163018523e-16,488705600.0,-0.0907178479398123,30.203993909651786
2017-11-07,10.418011300462815,10.443437170231666,9.979425352113855,9.998494148254396,0.2590054474540785,28202200.0,11.01120546193576,-6.197820838746838e-05,467299000.0,-0.1379141407523878,28.75632760127139
2017-11-08,10.16694043900774,10.567388934532376,10.09384285652426,10.522894859313965,0.2795512833518139,19129000.0,10.971491292771786,-7.112366251504909e-17,439096800.0,-0.215405644653071,21.828909948766583
2017-11-09,10.535606861914667,10.551497428455194,10.21143421252333,10.2527494430542,0.3002186764179687,19869200.0,10.95389927577344,-3.1735814747168786e-05,458225800.0,-0.2318310608479645,37.85434140637359
2017-11-10,10.313136219860317,10.316313848504924,9.855480709375128,9.947647094726562,0.3030647149546755,23016600.0,10.926403203902098,1.0586150012148465e-15,438356600.0,-0.2636080889547383,33.988735429059275
2017-11-13,9.963537216186523,9.963537216186523,9.963537216186523,9.963537216186523,0.3143338881100413,19534600.0,10.888020611385407,1.8667203687213784e-06,415340000.0,-0.3098391890308569,30.233609393461773
2017-11-14,9.963536053846244,10.135156453258103,9.709282779573543,9.725173950195312,0.2930164762064641,21509600.0,10.851766360593295,6.613633252161577e-16,434874600.0,-0.3412616174181231,30.663263786015545
2017-11-15,9.725173950195312,9.725173950195312,9.725173950195312,9.725173950195312,0.3025062760263281,0.0,10.807586266067885,6.613633252161577e-16,413365000.0,-0.3810060413058149,27.88868052296389
2017-11-16,9.820519043599935,10.214611002067889,9.798272009795602,10.186007499694824,0.2808986848815903,17212800.0,10.76513872426896,3.937822290467352e-16,413365000.0,-0.4078028857613454,27.888680522963902
